name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Keep America Beautiful Cars to Donate","","","Waianae","","HI","96792","8554262474","0","","https://www.kab.org/?pagename=car_donation","21.4359641","-158.1848755","0.430810265843493","","false","false","","","false","false","false","false"
"Reynolds Recycling Certified Redemption Center - Waianae Store","","85-863 Farrington Hwy","Waianae","","HI","96792","8084872802","0","","http://www.reynoldsrecycling.com/","21.4449705","-158.1881359","0.896143000878211","","false","false","","","false","false","false","false"
"Waianae Convenience Center","","85-572 Waianae Valley Rd","Waianae","","HI","96792","8086964203","0","","http://www.opala.org/solid_waste/Drop_off_Centers_for_Refuse.html","21.4510271","-158.1801504","1.05294496611912","","false","false","","","false","false","false","false"
"Reynolds Recycling Certified Redemption Center - Waianae Boat Harbor","","85-491 Farrington Hwy","Waianae","","HI","96792","8084872802","0","","http://www.reynoldsrecycling.com/","21.4501603","-158.1965899","1.54047076780519","","false","false","","","false","false","false","false"
"Safeway","","94-780 Meheula Parkway","Mililani","","HI","96789","8086238111","0","","https://shop.safeway.com/home.html","21.4419666","-158.0226407","10.0112452966075","","false","false","","","false","false","false","false"
"Island Recycling & Redemption Center - Campbell Industrial Park","","91 Kaomi Loop","Kapolei","","HI","96707","8086829200","0","","http://www.islandrecycling.com","21.3044477","-158.1120879","10.0280484851121","","false","false","","","false","false","false","false"
"Philip Services Corporation","Philip Services Corporation","91-127 Malakole St","Kapolei","Honolulu","HI","96707","8086823033","0","Monday: 7:00 AM - 5:00 PM Tuesday: 7:00 AM - 5:00 PM Wednesday: 7:00 AM - 5:00 PM Thursday: 7:00 AM - 5:00 PM Friday: 7:00 AM - 5:00 PM ","","21.31349","-158.09442","10.0280702816243","Used Motor Oil; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Tablets; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","67-079 Nauahi St","Waialua","Honolulu","HI","96791","8002758777","0","","https://www.usps.com/","21.5731","-158.12157","10.153679683912","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","67-079 Nauahi St","Waialua","Honolulu","HI","96791","0","0","","","21.5731","-158.12157","10.153679683912","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Tablets; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Refrigerant Recycling Inc","Refrigerant Recycling Inc","91-220 Komohana St","Kapolei","Honolulu","HI","96707","8086821555","0","","","21.31163","-158.09373","10.160369851824","Aluminum; Electronics; Ferrous Metals (Steel or Iron); Non-ferrous (Copper/Brass/Tin); High-Temp Alloys; Special Metals; Computer (Recycling); Computer Monitors; Laptop Computers; Printers/Scanners/Fax Machines; Tablets; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Pacific Allied Products","","91-110 Kaomi Loop","Kapolei","","HI","96707","8086822038","0","","https://www.pacificalliedproducts.com","21.3020923","-158.1085886","10.2717975394268","","false","false","","","false","false","false","false"
"Lenox Metals, LLC.","","91-185 Kalaeloa Blvd","Kapolei","","HI","96707","8086825539","0","","http://www.lenoxmetals.com/","21.3067679","-158.097712","10.3148840367878","","false","false","","","false","false","false","false"
