name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Pittsylvania County Recycling Drop-off Location","","110 Target Drive","Danville","","VA","24541","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.604112","-79.524293","10.1139484308617","","false","false","","","false","false","false","false"
"Caswell County Convenience Center & Recycling - Milton","","NC 62N","Milton","","NC","27305","3366945811","0","","https://www.caswellcountync.gov/notfound.aspx","36.5390503","-79.2087452","10.2280493697402","","false","false","","","false","false","false","false"
"Surry County Recycling Drop-off Program","","101 Pineview Rd","Danville","","VA","24541","7572940543","0","","https://www.surrycountyva.gov","36.6068798","-79.5440292","11.0733423158701","","false","false","","","false","false","false","false"
"Pittsylvania County Recycling Drop-off Location","","3575 Franklin Turnpike ","Danville","","VA","24540","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.66909","-79.4165699","11.3395667736228","","false","false","","","false","false","false","false"
"GoodwillIndustries of South Central Virginia - Dell Reconnect Donation Site","","4044 Franklin Turnpike","Danville","","VA","24540","4348351340","0","","https://www.goodwillscv.org","36.6746636","-79.4171121","11.7251395729627","","false","false","","","false","false","false","false"
"Pittsylvania County Recycling Drop-off Location","","375 Blairs Cir","Blairs","","VA","24527","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.677142","-79.374646","11.8130127997396","","false","false","","","false","false","false","false"
"Caswell County Convenience Center & Recycling - Cherry Grove","","6817 Cherry Grove Rd","Reidsville","","NC","27320","3366945811","0","","https://www.caswellcountync.gov/notfound.aspx","36.307228","-79.462387","14.3697584953714","","false","false","","","false","false","false","false"
"Halifax County Recycling Drop-off Location","","U.S. 58 & Virginia 119 ","Alton","","VA","24520","4344763364","0","","https://www.halifaxcountyva.gov","36.5846367","-79.1405237","14.7822527493211","","false","false","","","false","false","false","false"
"Pittsylvania County Recycling Drop-off Location","","240 Bowl Drive Dry ","Dry Fork","","VA","24549","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.704616","-79.5263576","15.6783400356927","","false","false","","","false","false","false","false"
"Pittsylvania County Recycling Drop-off Location","","95 Cascade Road ","Cascade","","VA","24069","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.6237771","-79.6307847","15.6987909870507","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","2061 Laurel Grove Rd","Sutherlin","Pittsylvania","VA","24594","8002758777","0","","https://www.usps.com/","36.67935","-79.20444","15.709233909769","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Caswell County Convenience Center & Recycling - Anderson","","2346 Byrd Sawmill Road","Anderson","","NC","27217","3366945811","0","","https://www.caswellcountync.gov/notfound.aspx","36.2807731","-79.4386118","15.8444288548995","","false","false","","","false","false","false","false"
"Call2Recycle at Lowe's","Call2Recycle at Lowe's","5201 US 29 Bus","Reidsville","Rockingham","NC","27320","3363420553","0","Monday: 6:00 AM - 10:00 PM Tuesday: 6:00 AM - 10:00 PM Wednesday: 6:00 AM - 10:00 PM Thursday: 6:00 AM - 10:00 PM Friday: 6:00 AM - 10:00 PM Saturday: 6:00 AM - 10:00 PM Sunday: 8:00 AM - 8:00 PM ","http://www.lowes.com/","36.3706","-79.6216","16.0035027675728","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Plastic Shopping Bags; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","As an environmentally-committed retailer, Lowes offers a recycling center near store entrances to give consumers a free and easy way to properly dispose of rechargeable batteries, cell phones, CFLs and plastic shopping bags; materials that otherwise could be potentially harmful to the environment.  Look for the recycling center or ask a store associate for more details.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","656 Dry Fork Rd","Dry Fork","Pittsylvania","VA","24549","8002758777","0","","https://www.usps.com/","36.75459","-79.40048","17.1519725756129","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Crews Construction Company","Crews Construction Company","14001 Mount Cross Rd","Dry Fork","Pittsylvania","VA","24549","4347247920","0","","","36.70749","-79.57752","17.399366760661","Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Firestone Complete Auto Care","","4309 U.S. 29","Lilburn","","GA","30084","7709257777","0","","https://www.firestonecompleteautocare.com/","36.349078","-79.6339746","17.4528329216102","","false","false","","","false","false","false","false"
"Pittsylvania County Recycling Drop-off Location","","11400 US Highway 29 ","Chatham","","VA","24531","4344327980","0","","https://www.pittsylvaniacountyva.gov","36.760146","-79.38869","17.5228868403199","","false","false","","","false","false","false","false"
"Lowe's","","5201 U.S. 29 Business","Reidsville","","NC","27320","3363420553","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","36.3788386","-79.6624202","17.5974900160474","","false","false","","","false","false","false","false"
"Lowe's","","5201 U.S. 29 Business","Reidsville","","NC","27320","3363420553","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","36.3788386","-79.6624202","17.5974900160474","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Cell Phones","false","true","","Call2Recycle","false","false","false","false"
"Walmart Supercenter","","1624 NC Highway 14","Reidsville","","NC","27320","3363496569","0","","https://www.walmart.com/","36.383482","-79.667226","17.6721692217485","","false","false","","","false","false","false","false"
"Walmart Tire and Lube Express","","1624 Nc Highway 14","Reidsville","","NC","27320","3363496569","0","","https://www.walmart.com/cp/ideas/8932632","36.383482","-79.667226","17.6721692217485","","false","false","","","false","false","false","false"
"Pittsylvania County Landfill and Recycling Drop-off Location","","382 Rainbow Ln","Dry Fork","","VA","24549","8044327980","0","","https://www.pittsylvaniacountyva.gov","36.76106","-79.421442","17.6808492770457","","false","false","","","false","false","false","false"
"AutoZone","AutoZone","709 S Scales St","Reidsville","Rockingham","NC","27320","3363424401","0","","http://www.autozone.com","36.35394","-79.66456","18.619694822146","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"Advance Auto Parts","Advance Auto Parts","664 S Scales St","Reidsville","Rockingham","NC","27320","3363492926","0","Monday: 7:00 AM - 9:00 PM Tuesday: 7:00 AM - 9:00 PM Wednesday: 7:00 AM - 9:00 PM Thursday: 7:00 AM - 9:00 PM Friday: 7:00 AM - 9:00 PM Saturday: 7:00 AM - 9:00 PM Sunday: 10:00 AM - 8:00 PM ","http://www.advanceautoparts.com","36.35295","-79.66482","18.6704763802458","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Henry County Recycling Drop-off Location","","Axton Road","Axton","","VA","24054","2766342503","0","","http://www.henrycountyva.gov/Refuse-Department.html","36.5984031","-79.7051794","18.6893563169007","","false","false","","","false","false","false","false"
"Advance Auto Parts","","664 S Scales St","Reidsville","","NC","27320","3363492926","0","","http://shop.advanceautoparts.com/webapp/wcs/stores/servlet/home___","36.3528694","-79.665165","18.6894288941234","","false","false","","","false","false","false","false"
"AutoZone","null","709 S Scales St","Reidsville","","NC","27320","3363424401","0","","https://www.autozone.com/landing/page.jsp?name=in-our-stores","36.351537","-79.664288","18.7019883051879","","false","false","","","false","false","false","false"
"Plastic Revolutions, Inc","","1704 Barnes St","Reidsville","","NC","27320","3366371410","0","","http://www.plasticrevolutions.com/","36.3376243","-79.65407","18.8206455598451","","false","false","","","false","false","false","false"
"Call2Recycle at RadioShack","Call2Recycle at RadioShack","1619 Way St ","Reidsville","Rockingham County","NC","27320","9103492947","0","","http://www.radioshack.com/","36.3406429","-79.6571683","18.8281930199605","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","As the first national retailer to partner with Call2Recycle, RadioShack is at the forefront of the rechargeable battery recycling cause and is pleased to offer battery recycling at thousands of convenient RadioShack locations for free.  Simply drop them off at your local RadioShack and theyll take care of the rest.  Ask a store associate for more details.","","false","false","false","false"
"O'Reilly Auto Parts","null","911 South Scales Street","Reidsville","","NC","27320","3363422434","0","","http://oreillyauto.custhelp.com/app/error/error_id/6","36.3484639","-79.6645877","18.8381781881386","","false","false","","","false","false","false","false"
"Winn Dixie","Winn Dixie","1606 Way St","Reidsville","Rockingham","NC","27320","3363494003","0","Sunday: 12:00 AM - 11:59 PM Monday: 12:00 AM - 11:59 PM Tuesday: 12:00 AM - 11:59 PM Wednesday: 12:00 AM - 11:59 PM Thursday: 12:00 AM - 11:59 PM Friday: 12:00 AM - 11:59 PM Saturday: 12:00 AM - 11:59 PM ","","36.33912","-79.65881","18.9647870904401","Plastic Shopping Bags; Food Storage Bags; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
