name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Libby Landfill and Recycling Center","","2501 Pipe Creek Rd","Libby","","MT","59923","4062937146","0","","http://lincolncountymt.us","48.4275432","-115.5574183","16.3816311245322","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","3197 Roosevelt Rd","Moyie Springs","Boundary","ID","83845","8002758777","0","","https://www.usps.com/","48.71565","-116.15457","17.4074282736732","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","3197 Roosevelt Rd","Moyie Springs","Boundary","ID","83845","0","0","","","48.71565","-116.15457","17.4074282736732","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Happy's Inn Landfill and Recycling Center","","101 Dump Rd","Libby","","MT","59923","4062937146","0","","http://lincolncountymt.us","48.3944568","-115.5497019","18.11665096854","","false","false","","","false","false","false","false"
"Lincoln County Recycling Drop-Off Site","","952 E Spruce St","Libby","","MT","59923","4062937146","0","","http://www.lincolncountymt.us/","48.3848027","-115.5440046","18.7614722824774","","false","false","","","false","false","false","false"
"Kootenai Disposal Recycling Drop-Off Site","","34745 US Hwy #2 South","Libby","","MT","59923","0","0","","http://www.lincolncountymt.us/","48.363518","-115.5372475","20.0134660313328","","false","false","","","false","false","false","false"
"Boundary County Recycling Drop-off Site - Paradise Valley","","Kootenai Trail Road","Bonners Ferry","","ID","83805","2082676351","0","","http://www.boundarycountyid.org/solidwaste/index.htm","48.6433481","-116.2914205","21.0993467047621","","false","false","","","false","false","false","false"
"RadioShack","RadioShack","7189 Main St ","Bonners Ferry","Boundary County","ID","83805","2082672515","0","Monday: 8:00 AM - 5:00 PM Tuesday: 8:00 AM - 5:00 PM Wednesday: 8:00 AM - 5:00 PM Thursday: 8:00 AM - 5:00 PM Friday: 8:00 AM - 5:00 PM Saturday: 8:00 AM - 5:00 PM ","http://www.radioshack.com","48.6975952","-116.3120365","23.1505837655035","Ni-Cd Batteries; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Call2Recycle at Boundary Computer","null","7189 Main St ","Bonners Ferry","Boundary County","ID","83805","2082671000","0","","http://www.radioshack.com/","48.6975952","-116.3120365","23.1505837655035","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Boundary County Recycling Drop-off Site - Safeway","","216 1st St","Bonners Ferry","","ID","83805","2082672771","0","","http://www.boundarycountyid.org/solidwaste/index.htm","48.6961993","-116.3130624","23.157864514298","","false","false","","","false","false","false","false"
