name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Ada County Household Hazardous Waste Collection Site - Kuna City Park","","West Main Street & North Avenue A","Kuna","","ID","83634","2083843901","0","","https://www.cityofboise.org/","43.4906645","-116.415101","0.463142313810354","","false","false","","","false","false","false","false"
"Kuna Household Hazardous Waste Collection Site - Kuna City Park","","Main St & Ave A","Kuna","","ID","83634","2083843901","0","","https://www.cityofboise.org/","43.4906645","-116.415101","0.463142313810354","","false","false","","","false","false","false","false"
"Pharmaceutical Collection - Kuna Police Department","","1450 W Boise St","Kuna","","ID","83634","2085773860","0","","https://odp.idaho.gov/prescription-drug-take-back-program/prescription-drug-take-back-program-locations/?address=83642","43.4975912","-116.430975","1.37714780459631","","false","false","","","false","false","false","false"
"Schucks Auto Supply","Schucks Auto Supply","3429 S Eagle Rd ","Kuna","Ada County","ID","83634","2088880805","0","","http://www.cskauto.com","43.5737665","-116.3543868","6.39773326363401","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Schucks Auto Supply","Schucks Auto Supply","24 E Calderwood Dr","Meridian","Ada","ID","83642","2088884815","0","","http://www.cskauto.com","43.5854","-116.3934","6.68371101641415","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Lowe's","","305 W Overland Rd","Meridian","","ID","83642","2088555160","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","43.5893148","-116.3970012","6.93880425691505","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Cell Phones","false","true","","Call2Recycle","false","false","false","false"
"Call2Recycle at Lowe's","Call2Recycle at Lowe's","305 West Overland Road","Meridian","Ada","ID","83642","2088555160","0","Monday: 6:00 AM - 10:00 PM Tuesday: 6:00 AM - 10:00 PM Wednesday: 6:00 AM - 10:00 PM Thursday: 6:00 AM - 10:00 PM Friday: 6:00 AM - 10:00 PM Saturday: 6:00 AM - 10:00 PM Sunday: 8:00 AM - 8:00 PM ","http://www.lowes.com/","43.58999","-116.40127","6.97464508207921","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Plastic Shopping Bags; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","As an environmentally-committed retailer, Lowes offers a recycling center near store entrances to give consumers a free and easy way to properly dispose of rechargeable batteries, cell phones, CFLs and plastic shopping bags; materials that otherwise could be potentially harmful to the environment.  Look for the recycling center or ask a store associate for more details.","","false","false","false","false"
"Home Depot","Home Depot","1100 S Progress Ave","Meridian","Ada","ID","83642","2088879699","0","","http://www.homedepot.com","43.59492","-116.38997","7.35561557496436","Compact Fluorescent Lights; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","Home Depot accepts compact fluorescent bulbs and used power tool rechargeable batteries. Look for the orange drop boxes, usually located near the front entrance near the customer service desk.","","false","false","false","false"
"Call2Recycle at the Home Depot","Call2Recycle at the Home Depot","1100 S Progress","Meridian","Ada","ID","83642","2088879699","0","","http://www.homedepot.com/","43.59492","-116.38997","7.35561557496436","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The Home Depot accepts used rechargeable batteries and compact fluorescent bulbs. Look for the orange drop boxes, usually located near the front entrance near the customer service desk, or ask a store associate for more details.","","false","false","false","false"
"Home Depot","","1100 S Progress Ave","Meridian","","ID","83642","2088879699","0","","https://ecooptions.homedepot.com/","43.5949724","-116.3894259","7.36225780581723","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries","false","true","","Call2Recycle","false","false","false","false"
