name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Kootenai Environmental Alliance","Kootenai Environmental Alliance","408 E Sherman Ave Ste 301","Coeur D Alene","Kootenai","ID","83814","2086679093","0","","http://kealliance.org/","47.67336","-116.77983","0.60318036339131","Cell Phones; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Sorensen Elementary School Drop-off Site","","311 North 9th Street","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6750813","-116.7737742","0.86314296410149","","false","false","","","false","false","false","false"
"vertical earth","vertical earth","1323 e sherman ave","coeurd'alene","Kootenai ","ID","83814","2086675503","0","","","47.6733930765844","-116.767324354789","1.01888586684522","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"Safeway","","1001 North 4th Street","Coeur D'alene","","ID","83814","2086646019","0","","https://shop.safeway.com/home.html","47.6831131","-116.7818407","1.22000535349933","","false","false","","","false","false","false","false"
"Trek Bicycle Store Coeur d Alene","Trek Bicycle Store Coeur d Alene","1104 N 4th st suite a","Coeur D Alene","Kootenai ","ID","83814","6623800684","0","","","47.6846089618821","-116.780651105832","1.33135488151257","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"Lakes Middle School Drop-off Site","","930 North 15th Street","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6819882","-116.766532","1.44539515946554","","false","false","","","false","false","false","false"
"Goodwill Industries","Goodwill Industries","1212 N 4th St","Coeur D Alene","Kootenai","ID","83814","2086642552","0","Monday: 9:00 AM - 7:00 PM Tuesday: 9:00 AM - 7:00 PM Wednesday: 9:00 AM - 7:00 PM Thursday: 9:00 AM - 7:00 PM Friday: 9:00 AM - 7:00 PM Saturday: 9:00 AM - 7:00 PM Sunday: 10:00 AM - 6:00 PM ","http://www.goodwill.org","47.68643","-116.78058","1.45572046112338","Bikes; Books (Reuse); Cell Phones; Clothing; Computer (Reuse); Computer Monitors; Electronics; Hard Drives; Gift Bags; Eyeglasses; Furniture; Household Goods; Musical Instruments; Office Furniture; Office Equipment; Ornaments; Reusable Appliance Donation; Sporting Goods; Telephones; Miscellaneous Tools; Children's Toys; MP3 Players; Video Game Consoles; PlayStation Consoles","true","true","This site only accepts items that are new or gently used and in working condition.","","false","false","false","false"
"City of Post Falls Bryan Elementary School Drop-off Site","","802 East Harrison Avenue","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6856792","-116.7752252","1.46984080053165","","false","false","","","false","false","false","false"
"Fernan Elementary School Drop-off Site","","520 North 21st Street","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6771133","-116.7553046","1.63155486640022","","false","false","","","false","false","false","false"
"Winton Elementary School Drop-off Site","","920 West Lacrosse Avenue","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6895273","-116.7968211","1.72316643237761","","false","false","","","false","false","false","false"
"Project CDA Drop-off Site","","725 East Hazel Avenue","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.690196","-116.7761596","1.75461790652123","","false","false","","","false","false","false","false"
"Big Country Communications","Big Country Communications","128 E Locust Ave # A","Coeur D Alene","Kootenai","ID","83814","2087650620","0","","http://bigcountrycommunications.net/","47.6934","-116.7839","1.91784072830551","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Staples","Staples","206 Ironwood Dr.","Coeur d Alene","Kootenai County","ID","83814","2086678604","0","Monday: 8:00 AM - 9:00 PM Tuesday: 8:00 AM - 9:00 PM Wednesday: 8:00 AM - 9:00 PM Thursday: 8:00 AM - 9:00 PM Friday: 8:00 AM - 9:00 PM Saturday: 9:00 AM - 8:00 PM Sunday: 10:00 AM - 6:00 PM ","https://www.staples.com/recycle","47.6935711","-116.7877312","1.92891046842375","AC Power Plugs; Batteries (Rechargeable); Cables & Connectors; Cell Phone Batteries; Cell Phones; Computer (Recycling); Hard Drives; Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; E-Readers; GPS Units; Headphones; Inkjet Printer Cartridges; Laptop Computers; Laser Toner Cartridges; Li-Ion Batteries; MP3 Players; Network Equipment; Ni-Cd Batteries; Ni-MH Batteries; Ni-Zn Batteries; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Sealed Lead Acid Batteries; Stereo Equipment; Tablets; Telephones; UPS Batteries/Backup Systems; VCRs; Video Game Systems; Blu-Ray Players; Digital Converter Boxes; Video Game Consoles; PlayStation Consoles; Alkaline/Single-Use Batteries","false","true","NO TVs; Limit 6 CEDs per day; ","Sony, Vizio, OEM","false","false","false","false"
"Staples","null","206 Ironwood Dr.","Coeur D'alene","","ID","83814","2086678604","0","","https://www.staples.com/sbd/cre/marketing/sustainability-center/recycling-services/","47.6936049","-116.7878137","1.93140867353569","LEGOs; Alkaline/Single-Use Batteries; Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Alkaline/Single-Use Batteries; Button Batteries; Non-rechargeable lithium batteries; Cell Phones","false","true","","Call2Recycle","false","false","false","false"
"Albertsons","","220 West Ironwood Drive","Coeur D'alene","","ID","83814","2086649101","0","","","47.6936251","-116.7897092","1.93868146952717","","false","false","","","false","false","false","false"
"Albertsons","","220 Ironwood Drive","Coeur D'alene","","ID","83814","2086649101","0","","https://www.supervalu.com","47.6936251","-116.7897092","1.93868146952717","","false","false","","","false","false","false","false"
"PostalAnnex ","","212 W Ironwood Dr","Coeur D'alene","","ID","83814","2086661823","0","","https://www.postalannex.com/location/coeur-d-alene/236","47.6937665","-116.788982","1.94569768988044","","false","false","","","false","false","false","false"
"City of Post Falls Prairie View Elementary School Drop-off Site","","2478 West Poleline Avenue","Post Falls","","ID","83854","2087694402","0","","https://www.kcgov.us/27/Government","47.7301315","-116.9813355","10.1165874390043","","false","false","","","false","false","false","false"
"Post Falls High School Drop-off Site","","2832 West Poleline Avenue","Post Falls","","ID","83854","2087694402","0","","https://www.kcgov.us/27/Government","47.730178","-116.9860616","10.3157533226756","","false","false","","","false","false","false","false"
"Foam Molders, Inc.","","5548 N McGuire Rd","Post Falls","","ID","83854","2087778485","0","","http://www.epspackaging.org/images/stories/Drop_Off_Recycling_Locations_R4.pdf","47.7528908","-116.9795969","10.8316633811251","","false","false","","","false","false","false","false"
"Kootenai County Recycling and Household Hazardous Waste Collection Facility - Post Falls Transfer Station","","15580 W Prairie Ave","Post Falls","","ID","83854","2084461430","0","","https://www.kcgov.us/27/Government","47.743276","-116.995108","11.103134956703","","false","false","","","false","false","false","false"
"Call2Recycle at Prairie Transfer Station","Call2Recycle at Prairie Transfer Station","15580 W Prairie Ave","Post Falls","Kootenai","ID","83854","2084461462","0","","http://www.kcgov.us/","47.74512","-116.99659","11.2251141860572","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Walmart Supercenter","","6405 W Pointe Pkwy","Post Falls","","ID","83854","2087774151","0","","https://www.walmart.com/","47.7041551","-117.0309461","11.6995427432125","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","25125 E Trent Ave","Newman Lake","Spokane","WA","99025","8002758777","0","","https://www.usps.com/","47.72442","-117.0686","13.7547051152953","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Albertsons","Albertsons","220 W Ironwood Dr","Coeur D Alene","Kootenai","ID","83814","2086649101","0","","","47.69448","-116.79168","2.00754202544213","Plastic Shopping Bags; Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Sprint","Sprint","226 W Ironwood Dr Ste A7","Coeur D Alene","Kootenai","ID","83814","2086674690","0","Monday: 10:00 AM - 6:00 PM Tuesday: 10:00 AM - 6:00 PM Wednesday: 10:00 AM - 6:00 PM Thursday: 10:00 AM - 6:00 PM Friday: 10:00 AM - 6:00 PM ","http://green.sprint.com/","47.69448","-116.79168","2.00754202544213","Cell Phones; Cell Phone Batteries; Video Game Consoles; PlayStation Consoles","false","true","Sprint Buyback: You could earn up to $300 in credit towards a new device when you recycle your old eligible model from any carrier. Or donate the proceeds from your recycled phones with Sprint Project Connect.","","false","false","false","false"
"Borah Elementary School Drop-off Site","","632 East Borah Avenue","Coeur D Alene","","ID","83814","2087694402","0","","https://www.kcgov.us/27/Government","47.6983624","-116.7777726","2.29033046856481","","false","false","","","false","false","false","false"
"O'Reilly Auto Parts","null","204 West Appleway Avenue","Coeur D'alene","","ID","83814","2086645364","0","","http://oreillyauto.custhelp.com/app/error/error_id/6","47.7001441","-116.7874813","2.38234607056141","","false","false","","","false","false","false","false"
"Schucks Auto Supply","Schucks Auto Supply","204 W Appleway Ave","Coeur D Alene","Kootenai","ID","83814","2086645364","0","","http://www.cskauto.com","47.70065","-116.78974","2.4225821037481","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"RadioShack","RadioShack","131 E Best Ave","Coeur D Alene","Kootenai","ID","83814","2087655203","0","Monday: 9:00 AM - 9:00 PM Tuesday: 9:00 AM - 9:00 PM Wednesday: 9:00 AM - 9:00 PM Thursday: 9:00 AM - 9:00 PM Friday: 9:00 AM - 9:00 PM Saturday: 9:00 AM - 9:00 PM Sunday: 10:00 AM - 6:00 PM ","http://www.radioshack.com","47.70082","-116.78568","2.42807185917894","Ni-Cd Batteries; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
