name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"USPS Post Office Box Lobby Recycling Program","US Post Office","16 Frost Rd","Sandia Park","Bernalillo","NM","87047","8002758777","0","","https://www.usps.com/","35.14163","-106.24048","10.3582650488922","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Walmart","Walmart","66 State Road 344","Edgewood","Santa Fe","NM","87015","5052863043","0","","http://www.walmart.com","35.06374","-106.19136","10.3895048206969","Lead Acid (Pb) Batteries; Plastic Shopping Bags; Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Town of Edgewood Recycling Drop-Off","","1911 Old Highway 66","Edgewood","","NM","87015","5052864518","0","","https://www.edgewood-nm.gov","35.0594816","-106.187147","10.4327722230631","","false","false","","","false","false","false","false"
"Walmart Supercenter","","66 Edgewood Road 7","Edgewood","","NM","87015","5052863043","0","","https://www.walmart.com/","35.0594816","-106.187147","10.4327722230631","","false","false","","","false","false","false","false"
"Walmart Tire and Lube Express","","66 State Route 344","Edgewood","","NM","87015","5052863043","0","","https://www.walmart.com/cp/ideas/8932632","35.0612382","-106.191467","10.5157048577951","","false","false","","","false","false","false","false"
"AutoZone","","1944 Old U.S. 66","Edgewood","","NM","87015","5052861855","0","","https://www.autozone.com/landing/page.jsp?name=in-our-stores","35.0597517","-106.1897541","10.5212093720294","","false","false","","","false","false","false","false"
"AutoZone","AutoZone","1944 Old US 66","Edgewood","Santa Fe","NM","87015","5052861855","0","","http://www.autozone.com","35.06179","-106.19267","10.5368892753729","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"RadioShack","RadioShack","1945 Old US 66","Edgewood","Santa Fe","NM","87015","5052812633","0","Monday: 9:00 AM - 7:00 PM Tuesday: 9:00 AM - 7:00 PM Wednesday: 9:00 AM - 7:00 PM Thursday: 9:00 AM - 7:00 PM Friday: 9:00 AM - 8:00 PM Saturday: 9:00 AM - 8:00 PM Sunday: 12:00 PM - 6:00 PM ","http://www.radioshack.com/home/index.jsp","35.06224","-106.19331","10.5407965407857","Ni-Cd Batteries; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Walgreens","Walgreens","5 Walker Rd","Edgewood","Santa Fe","NM","87015","5052810950","0","","http://www.walgreens.com","35.06051","-106.19588","10.7282469679757","Cell Phones; Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Bernalillo County Convenience Center - East Mountain","","711 Hwy 66 E","Tijeras","","NM","87059","5052819110","0","","https://www.bernco.gov","35.0985468","-106.3607255","17.6657541011441","","false","false","","","false","false","false","false"
"Comprehensive Automotive Repairs (CARS)","Comprehensive Automotive Repairs (CARS)","12124 State Highway 14 N","Cedar Crest","Bernalillo","NM","87008","5052818887","0","Monday: 8:00 AM - 6:00 PM Tuesday: 8:00 AM - 6:00 PM Wednesday: 8:00 AM - 6:00 PM Thursday: 8:00 AM - 6:00 PM Friday: 8:00 AM - 6:00 PM Saturday: 8:00 AM - 5:00 PM ","","35.11743","-106.37193","17.9690144196949","Used Motor Oil; Oil Filters; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Santa Fe County Recycling - San Marcos Transfer Station","","366 County Road 42","Santa Fe","","NM","87505","5059923025","0","","https://www.santafecountynm.gov","35.434418","-106.0059424","18.582954461513","","false","false","","","false","false","false","false"
"Call2Recycle at New Mexico Radio Sales Inc","Call2Recycle at New Mexico Radio Sales Inc","1220 Rockrose Rd NE","Albuquerque","Bernalillo","NM","87122","5058218558","0","","http://nmradiosales.com/","35.15992","-106.49261","24.4303279833296","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"City of Albuquerque Recycling Drop-Off Site - Smith's at Glenwood Hills","","4700 Tramway Blvd NE","Albuquerque","","NM","87111","5057618100","0","","http://www.cabq.gov","35.1328935","-106.4968196","24.7906026848486","","false","false","","","false","false","false","false"
"Albertsons","","12201 Academy Road Northeast","Albuquerque","","NM","87111","5052757000","0","","","35.1539136","-106.4989366","24.8025703627764","","false","false","","","false","false","false","false"
"Smith's","Smith's","4700 Tramway Blvd NE","Albuquerque","Bernalillo","NM","87111","5052925888","0","","http://www.cabq.gov/solidwaste/recycling/residential-curbside-recycling/curbside-cart-program/solidwaste/recycling/recycling-dropoff","35.13358","-106.49724","24.8093868413656","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Aluminum Cans; Glass (Blue); Glass (Brown); Brown Paper Bags; Cardboard; Catalogs; Glass (Clear); Computer Paper; Glass (Green); Greeting Cards; Magazines; Paper (Mixed); Newspapers; Tin or Steel Cans; Office Paper","false","true","Please separate metals, plastics, and papers. Please discard all caps and lids and rinse plastic and metal containers clean.","","false","false","false","false"
"Shred Nations","Shred Nations (inside The UPS Store)","12231 Academy Rd NE","Albuquerque","Bernalillo","NM","87111","5054310206","0","Monday: 8:00 AM - 6:00 PM Tuesday: 8:00 AM - 6:00 PM Wednesday: 8:00 AM - 6:00 PM Thursday: 8:00 AM - 6:00 PM Friday: 8:00 AM - 6:00 PM Saturday: 9:00 AM - 5:00 PM Sunday: 12:00 PM - 4:00 PM ","http://www.shrednations.com/dropoff/location/albuquerque/6b01f0f1-5f77-e1b7-2465-51a668b2d6e2","35.15394","-106.49978","24.8500844628287","Cell Phones; Computer (Recycling); Laptop Computers; Small Televisions; Documents to Shred; Video Game Consoles; PlayStation Consoles","true","true","Shred Nations offers document shredding, hard drive destruction, electronics recycling and more. Visit website for quotes and full list of services offered in your area. ","","false","false","false","false"
"Albertsons","Albertsons","12201 Academy Rd NE","Albuquerque","Bernalillo","NM","87111","5052757000","0","","http://www.albertsons.com/","35.15267","-106.49986","24.8586505654325","Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Walgreens","Walgreens","13000 Indian School Rd NE","Albuquerque","Bernalillo","NM","87112","5052980413","0","","http://www.walgreens.com","35.09409","-106.49668","25.200861539188","Cell Phones; Inkjet Cartridge Refilling; Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","13101 Lomas Blvd NE","Albuquerque","Bernalillo","NM","87123","8002758777","0","","https://www.usps.com/","35.08636","-106.50093","25.5512632409971","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","13101 Lomas Blvd NE","Albuquerque","Bernalillo","NM","87123","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","35.08636","-106.50093","25.5512632409971","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Acme Iron and Metal","","11219 Inverness Court NE","Albuquerque","","NM","87111","5053453472","0","","https://www.acmeironandmetal.com/","35.1560687","-106.5131013","25.5959234447729","","false","false","","","false","false","false","false"
"Ace Metals Inc","Ace Metals Inc","11219 Inverness Ct NE","Albuquerque","Bernalillo","NM","87111","5058771092","0","","","35.15621","-106.51349","25.6175004564938","Aluminum; Ferrous Metals (Steel or Iron); Non-ferrous (Copper/Brass/Tin); Scrap Metal; High-Temp Alloys; Special Metals; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"AutoZone","","12904 Lomas Blvd NE","Albuquerque","","NM","87112","5052981720","0","","https://www.autozone.com/landing/page.jsp?name=in-our-stores","35.0859512","-106.5022777","25.6318695898069","","false","false","","","false","false","false","false"
"AutoZone","AutoZone","12904 Lomas Blvd NE","Albuquerque","Bernalillo","NM","87112","5052981720","0","","http://www.autozone.com","35.08635","-106.50413","25.7276850976218","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"The UPS Store 0620","","13170 Central Ave SE Ste B","Albuquerque","","NM","87123","5053461073","0","","https://locations.theupsstore.com/nm/albuquerque/13170-central-ave-se","35.067713","-106.4988311","25.7586444048496","","false","false","","","false","false","false","false"
"The UPS Store","The UPS Store","13170 Central Ave Se Ste B","Albuquerque","Bernalillo","NM","87123","5053461073","0","Monday: 7:00 AM - 7:00 PM Tuesday: 7:00 AM - 7:00 PM Wednesday: 7:00 AM - 7:00 PM Thursday: 7:00 AM - 7:00 PM Friday: 7:00 AM - 7:00 PM Saturday: 9:00 AM - 5:00 PM ","http://www.upsstore.com","35.067","-106.49898","25.7802848216078","Packing Peanut (Reuse); Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Valet Cleaners","Valet Cleaners","13160 Central Ave SE","Albuquerque","Bernalillo","NM","87123","5052927676","0","Monday: 7:00 AM - 7:00 PM Tuesday: 7:00 AM - 7:00 PM Wednesday: 7:00 AM - 7:00 PM Thursday: 7:00 AM - 7:00 PM Friday: 7:00 AM - 7:00 PM Saturday: 8:00 AM - 6:00 PM ","http://valetcleanersabq.com/","35.06843","-106.50062","25.8424585125657","Perc-Free Dry Cleaning; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"RadioShack","RadioShack","13130 Central Ave SE","Albuquerque","Bernalillo","NM","87123","5052756582","0","Monday: 9:00 AM - 8:00 PM Tuesday: 9:00 AM - 8:00 PM Wednesday: 9:00 AM - 8:00 PM Thursday: 9:00 AM - 8:00 PM Friday: 9:00 AM - 8:00 PM Saturday: 9:00 AM - 8:00 PM Sunday: 11:00 AM - 6:00 PM ","http://www.radioshack.com","35.06848","-106.501","25.8622048761424","Ni-Cd Batteries; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Albertsons","","13150 Central Avenue Southeast","Albuquerque","","NM","87123","5052922233","0","","","35.0666604","-106.5005023","25.8695016130563","","false","false","","","false","false","false","false"
"Lowe's","","3010 Juan Tabo Boulevard Northeast","Albuquerque","","NM","87111","5053235816","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","35.1177016","-106.5140328","25.8836591201313","","false","false","","","false","false","false","false"
"Albertsons","","2910 Juan Tabo Place Northeast","Albuquerque","","NM","87112","5052993800","0","","","35.1263622","-106.5154144","25.8845209817064","","false","false","","","false","false","false","false"
"Goodwill Industries of New Mexico - Dell Reconnect Donation Site","","11500 Menaul Blvd. NE","Albuquerque","","NM","87112","5059987860","0","","https://www.goodwillnm.org/","35.1081185","-106.5127751","25.9141876373908","","false","false","","","false","false","false","false"
"Goodwill Industries of New Mexico - Dell Reconnect Donation Site","","11500 Menaul Blvd. NE","Albuquerque","","NM","87112","5059987860","0","","https://www.goodwillnm.org/","35.1081185","-106.5127751","25.9141876373908","","false","false","","","false","false","false","false"
"Walgreens","Walgreens","11020 Montgomery Blvd NE","Albuquerque","Bernalillo","NM","87111","5052987477","0","","http://www.walgreens.com","35.12972","-106.5169","25.9420012940967","Cell Phones; Inkjet Cartridge Refilling; Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
