name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"USPS Post Office Box Lobby Recycling Program","US Post Office","30 S Washington St","North Attleboro","Bristol","MA","02760","8002758777","0","","https://www.usps.com/","41.98113","-71.33269","0.443967233551771","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","30 S Washington St","North Attleboro","Bristol","MA","02760","0","0","","","41.98113","-71.33269","0.443967233551771","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Horace Mann Educational Associates","","652 East Washington Street","North Attleborough","","MA","2760","9782842500","0","","","41.9837337","-71.3295504","0.560784963599502","","false","false","","","false","false","false","false"
"Miller Recycling","Miller Recycling","435 Mt Hope St ","North Attleborough","Bristol County","MA","02760","5086950211","0","","http://www.millerrecycling.com","41.9711936","-71.3183597","0.588435037422271","Broken Asphalt/Aggregate; Brick(s); Concrete (Set); Ferrous Metals (Steel or Iron); Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"AutoZone","AutoZone","93 E Washington St ","North Attleboro","Bristol County","MA","02760","5086994661","0","","http://www.autozone.com","41.9686369","-71.335594","0.621348191781356","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"North Attleboro Recycling Center","","777 Mount Hope Street","North Attleborough","","MA","2760","9782842500","0","","","41.9862552","-71.3153666","0.979680844733378","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries","false","true","","Call2Recycle","false","false","false","false"
"North Attleboro Recycling Center","","777 Mt Hope St","North Attleborough","","MA","2760","5086990105","0","","","41.9862552","-71.3153666","0.979680844733378","","false","false","","","false","false","false","false"
"Town of North Attleboro Household Hazardous Waste Collection Program","","","North Attleborough","","MA","2760","5086990105","0","","","41.971814","-71.3468091","0.998152513575906","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","215 Commonwealth Ave","Attleboro Falls","Bristol","MA","02763","8002758777","0","","https://www.usps.com/","41.96937","-71.30895","1.07570304599636","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","215 Commonwealth Ave","Attleboro Falls","Bristol","MA","02763","0","0","","","41.96937","-71.30895","1.07570304599636","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"The Cell Phone Store","","867 E Washington St","North Attleborough Center","","MA","2760","5086433622","0","","","41.9932037","-71.3285336","1.21023694403738","","false","false","","","false","false","false","false"
"Cartridge World","","1 Robert Tower Blvd","North Attleborough","","MA","2760","5086998999","0","","","41.9691453","-71.3025375","1.38818893654437","","false","false","","","false","false","false","false"
"The UPS Store 3645","","11 Robert F Toner Blvd Ste 5","North Attleborough","","MA","2763","5086437333","0","","https://locations.theupsstore.com/ma/north-attleboro/11-robert-toner-blvd","41.9708459","-71.3009697","1.4326354563554","","false","false","","","false","false","false","false"
"Shaws","","125 Robert F Toner Boulevard","North Attleboro","","MA","2760","5086432259","0","","","41.9708459","-71.3009697","1.4326354563554","","false","false","","","false","false","false","false"
"Shaw's","Shaw's","125 Toner Blvd ","North Attleborough","Bristol County","MA","02763","5086432259","0","","","41.9707232","-71.3006925","1.44847003774106","Plastic Shopping Bags; Food Storage Bags; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Emerald Square 1","null","999 South WA St ","North Attleboro","Bristol","MA","02760","8583244111","0","","http://www.ecoatm.com/","41.9695516","-71.3565439","1.52189880191059","Cell Phones; Tablets; MP3 Players; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","ecoATM is an automated, consumer self-serve kiosk that quickly buys back and recycles old phones, mp3 players and tablets.
</br>
Call or email <a href="mailto:max@ecoATM.com">customer support</a> with questions.","","false","false","false","false"
"Emerald Square 2","null","999 South WA St ","North Attleboro","Bristol","MA","02760","8583244111","0","","http://www.ecoatm.com/","41.9695516","-71.3565439","1.52189880191059","Cell Phones; Tablets; MP3 Players; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","ecoATM is an automated, consumer self-serve kiosk that quickly buys back and recycles old phones, mp3 players and tablets.
</br>
Call or email <a href="mailto:max@ecoATM.com">customer support</a> with questions.","","false","false","false","false"
