name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Walmart","null","780 Lynnway","Lynn","","MA","01905","7815924300","0","","https://www.walmart.com/","42.4487941","-70.9608099","1.2789109923551","","false","false","","","false","false","false","false"
"Blue Rhino Exchange - Walmart #2139","Blue Rhino Exchange - Walmart #2139","780 Lynnway","Lynn","Essex","MA","01905","7815924300","0","","http://www.bluerhino.com","42.45065","-70.96286","1.34607937212114","Propane Tank Exchange; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Solomon Metals Corp","Solomon Metals Corp","580 Lynnway","Lynn","Essex","MA","01905","7815817000","0","Monday: 7:00 AM - 4:00 PM Tuesday: 7:00 AM - 4:00 PM Wednesday: 7:00 AM - 4:00 PM Thursday: 7:00 AM - 4:00 PM Friday: 7:00 AM - 4:00 PM Saturday: 7:00 AM - 11:59 PM ","http://www.solomonmetals.com","42.45418","-70.95951","1.63899571781837","Aluminum Cans; Aluminum; Lead Acid (Pb) Batteries; Ferrous Metals (Steel or Iron); Non-ferrous (Copper/Brass/Tin); Tin or Steel Cans; Wire; High-Temp Alloys; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Solomon Metals Corp","","580 Lynnway","Lynn","","MA","1905","7815817000","0","","https://www.solomonmetals.com/","42.454462","-70.959523","1.65629537867619","","false","false","","","false","false","false","false"
"Lynn Transfer Station","Lynn Transfer Station","247 Commercial St ","Lynn","Essex County","MA","01905","5082914408","0","","","42.4540978","-70.9569308","1.69513284971477","Construction Materials; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"City of Lynn Transfer Station","","247 Commercial St","Lynn","","MA","1901","7814777099","0","","http://www.ci.lynn.ma.us/citydepartments_publicworks.shtml#gpm1_14","42.4540978","-70.9569308","1.69513284971477","","false","false","","","false","false","false","false"
"City of Lynn Yard Waste Collection Center","","250 Commercial St","Lynn","","MA","1901","7813349500","0","","https://patch.com/massachusetts/lynnfield/recycling-center-announces-dates-for-christmas-trees","42.4548164","-70.9566304","1.74587197212242","","false","false","","","false","false","false","false"
"Revere Drop-off Site","Revere Drop-off Site","321 Charger St","Revere","Suffolk","MA","02151","7812868150","0","Saturday: 7:00 AM - 11:59 PM ","http://www.revere.org","42.42719","-71.00693","1.75180464924622","Antifreeze; Brush; Lead Acid (Pb) Batteries; Christmas Trees; Compact Fluorescent Lights; Computer Monitors; Computer (Recycling); Ferrous Metals (Steel or Iron); Grass Clippings; Large Household Appliances; Leaves; Mercury Containing Items; Non-ferrous (Copper/Brass/Tin); Paint Donation; Propane Tanks; Televisions; Tree Trimmings; Used Motor Oil; Oil Filters; Used Tires; Yard Waste","false","true","Items accepted at the City yard the last Saturday of each month upon payment of a designated fee.","","false","false","false","false"
"City of Revere Recycling Drop-Off Site","","321 Charger St","Revere","","MA","2151","7812868314","0","","https://www.revere.org","42.4274203","-71.0072459","1.7640975577775","","false","false","","","false","false","false","false"
"Northgate Recycling Company, Inc.","","320 Charger St","Revere","","MA","2151","7812844260","0","","","42.4278177","-71.0082674","1.80963066488829","","false","false","","","false","false","false","false"
"Northgate Recycling Company, Inc.","Northgate Recycling Company, Inc.","320 Charger St","Revere","Suffolk","MA","02151","7812844260","0","Monday: 7:00 AM - 3:30 PM Tuesday: 7:00 AM - 3:30 PM Wednesday: 7:00 AM - 3:30 PM Thursday: 7:00 AM - 3:30 PM Friday: 7:00 AM - 3:30 PM Saturday: 7:00 AM - 11:59 PM ","http://carusocompanies.com/","42.42792","-71.00832","1.81093463556168","Broken Asphalt/Aggregate; Brick(s); Concrete (Set); Ferrous Metals (Steel or Iron); Non-ferrous (Copper/Brass/Tin); Stone; Tin or Steel Cans; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","true","true","This site will accept loam and ledge as well. Call for current pricing.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","151 Vfw Pkwy Ste 3","Revere","Suffolk","MA","02151","8002758777","0","","https://www.usps.com/","42.41157","-70.99555","1.85030040245821","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","151 Vfw Pkwy Ste 3","Revere","Suffolk","MA","02151","0","0","","","42.41157","-70.99555","1.85030040245821","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"AutoZone","AutoZone","960 Broadway","Revere","Suffolk","MA","02151","7812891092","0","","http://www.autozone.com","42.42044","-71.00563","1.85087315589186","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"Staples","","151 VFW Parkway","Revere","","MA","2151","7812898950","0","","https://www.staples.com/sbd/cre/marketing/sustainability-center/recycling-services/","42.4106723","-70.995173","1.88848330374329","","false","false","","","false","false","false","false"
