name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"The PUMA Store","","5085 Westheimer Road","Houston","","TX","77056","7136234723","0","","https://us.puma.com/en/us/home?locale=en_US&mktID=PL:Brand%252520Marketing:Puma.com-CatchAllPage:United%252520States-en&plinkID=Brand","29.7368358","-95.4636925","0.637136607054449","","false","false","","","false","false","false","false"
"AT&T Wireless","AT&T Wireless","5661 Westheimer Rd","Houston","Harris","TX","77056","7138778877","0","","http://www.att.com/","29.73782","-95.47442","0.738098864654008","Cell Phones; Ni-Cd Batteries; Batteries (Rechargeable); Cell Phone Batteries; Tablets; Li-Ion Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Receive an AT&T Promotion Card worth the trade-in value of your smartphone, tablet, or netbook. You can also donate the trade-in value to Cell Phones for Soldiers.","","false","false","false","false"
"Cartridge World","","5638 Westheimer Road","Houston","","TX","77056","7135721700","0","","","29.7384606","-95.4755839","0.755974382943886","","false","false","","","false","false","false","false"
"Cartridge World","Cartridge World","5638 Westheimer Rd","Houston","Harris","TX","77056","7135721700","7135721701","Monday: 10:00 AM - 6:00 PM Tuesday: 10:00 AM - 6:00 PM Wednesday: 10:00 AM - 6:00 PM Thursday: 10:00 AM - 6:00 PM Friday: 10:00 AM - 6:00 PM Saturday: 11:00 AM - 4:00 PM ","http://www.cartridgeworldusa.com/store586","29.73796","-95.4752","0.763156487654594","Inkjet Cartridge Refilling; Inkjet Printer Cartridges; Laser Toner Refilling; Laser Toner Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","true","true","We accept ink and laser printer cartridges which we refill/remanufacture at prices much lower than buying new. We guarantee that every cartridge we sell works or we will replace it free of charge. We also deliver to businesses.","","false","false","false","false"
"Target Store","","4323 San Felipe St","Houston","","TX","77027","7139609608","0","","https://corporate.target.com/corporate-responsibility/planet","29.7446708","-95.4530464","0.794499420425418","","false","false","","","false","false","false","false"
"Target","Target","4323 San Felipe St","Houston","Harris","TX","77027","7139609608","0","","http://www.target.com/","29.74653","-95.45007","0.970600110748978","Aluminum Cans; Cell Phones; Inkjet Printer Cartridges; MP3 Players; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic Shopping Bags; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"The UPS Store","The UPS Store","5090 Richmond Ave","Houston","Harris","TX","77056","7136262920","0","Monday: 8:30 AM - 7:00 PM Tuesday: 8:30 AM - 7:00 PM Wednesday: 8:30 AM - 7:00 PM Thursday: 8:30 AM - 7:00 PM Friday: 8:30 AM - 7:00 PM Saturday: 10:00 AM - 4:00 PM ","http://WWW.theupsstore.com","29.73191","-95.46357","0.97220382785112","Packing Materials; Packing Peanut (Reuse); Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Best Buy","Best Buy","5133 Richmond Ave ","Houston","Harris County","TX","77056","7135521512","0","","https://www.bestbuy.com/recycle","29.7307654","-95.462339","1.06401194757311","Large Household Appliances; Refrigerators; Televisions; AC Power Plugs; Batteries (Rechargeable); Cables & Connectors; Car Audio/Video Equipment; Cell Phone Batteries; Cell Phones; Computer (Recycling); Hard Drives; Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; E-Readers; GPS Units; Headphones; Inkjet Printer Cartridges; Laptop Computers; Laser Toner Cartridges; Li-Ion Batteries; MP3 Players; Network Equipment; Ni-Cd Batteries; Ni-MH Batteries; Ni-Zn Batteries; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Sealed Lead Acid Batteries; Stereo Equipment; Tablets; Telephones; UPS Batteries/Backup Systems; VCRs; Video Game Systems; Blu-Ray Players; Digital Converter Boxes; Small Televisions; Video Game Consoles; PlayStation Consoles","true","true","2 TVs per visit, 3 e-waste items per day; $25 fee for TVs and Monitors; $19.99 pick-up fee with delivery; $99.99 standalone pickup fee; TVs and monitors collected at Best Buy stores are not manufacturer supported in this state, listing provided as an additional option for consumers.","Sony, Vizio, OEM","false","false","false","false"
"Best Buy","","5133 Richmond Ave","Houston","","TX","77056","7135521512","0","","https://www.bestbuy.com/site/services/recycling/pcmcat149900050025.c?id=pcmcat149900050025","29.7307654","-95.462339","1.06401194757311","","false","false","","","false","false","false","false"
"Ymca","","1331 Augusta Dr","Houston","","TX","77057","8008741301","0","","http://paperretriever.com/","29.7529496","-95.4819592","1.06538403911023","","false","false","","","false","false","false","false"
"H-E-B","","2660 Fountainview","Houston","","TX","77057","7132788450","0","","","29.7383482","-95.4860557","1.29583304835911","","false","false","","","false","false","false","false"
"Walgreens","Walgreens","3900 Westheimer Rd","Houston","Harris","TX","77027","7136290703","0","","http://www.walgreens.com","29.7418","-95.44405","1.35867844526988","Cell Phones; Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Central Market","","3815 Westheimer","Houston","","TX","77027","7133861700","0","","","29.7410651","-95.4442034","1.36095495794747","","false","false","","","false","false","false","false"
"Goodwill Industries of Houston - Dell Reconnect Donation Site","","5783 Woodway","Houston","","TX","77057","7137840929","0","","https://www.goodwillhouston.org/","29.7597189","-95.4823893","1.36590554630687","","false","false","","","false","false","false","false"
"Recycle4U","","5773 Woodway Dr #113","Houston","","TX","77057","8325198748","0","","https://www.recycle4u.us/","29.7600111","-95.4824098","1.38106532318706","","false","false","","","false","false","false","false"
"Post Net","","5773 Woodway Dr","Houston","","TX","77057","7137809188","0","","https://www.postnet.com/","29.7600111","-95.4824098","1.38106532318706","","false","false","","","false","false","false","false"
"Total Choice Communications, LLC","","5922 Richmond Ave","Houston","","TX","77057","7137818868","0","","","29.7320017","-95.4835568","1.41008314215877","","false","false","","","false","false","false","false"
"Recycle4U","Recycle4U","5773 Woodway Dr # 113","Houston","Harris","TX","77057","8322123581","0","","http://www.recycle4u.us/","29.76342","-95.4791","1.44208053643114","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #7; Aluminum Cans; Glass (Brown); Cardboard; Catalogs; Glass (Clear); Glass (Green); Magazines; Phone books; Plastic Shopping Bags; Tin or Steel Cans; Office Paper; Food Storage Bags; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","true","true","Recycle4U is Houston's premier recycling pick-up service. We'll come to your home or business and collect your recyclables. Recycle4U offers affordable packages as well as customized pricing. Please note that we do not have a drop-off location.","","false","false","false","false"
"Sams East, Inc.","Sams East, Inc.","5310 S Rice Ave","Houston","Harris","TX","77081","8327789736","0","","","29.72441","-95.46825","1.48218558251734","Used Motor Oil; Oil Filters; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Sams Club","","5310 S Rice Ave","Houston","","TX","77081","8327789879","0","","https://www.samsclub.com/","29.7243305","-95.4702079","1.50180750909586","","false","false","","","false","false","false","false"
"Sun and Ski Sports","Sun and Ski Sports","6100 Westheimer Rd #126","Houston","Harris ","TX","77057","7137838180","0","","","29.7378687309834","-95.4899210005218","1.52306374228119","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"OfficeMax","","6135 Westheimer Rd","Houston","","TX","77057","8322528149","0","","","29.736361","-95.4904802","1.59409008391193","","false","false","","","false","false","false","false"
"Goodwill Industries of Houston - Dell Reconnect Donation Site","","6135 Westheimer Rd","Houston ","","TX","77057","7132319045","0","","https://www.goodwillhouston.org/","29.736361","-95.4904802","1.59409008391193","","false","false","","","false","false","false","false"
"Home Depot","","5445 West Loop S","Houston","","TX","77081","7136623950","0","","https://ecooptions.homedepot.com/","29.7237406","-95.4574684","1.61155275257248","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries","false","true","","Call2Recycle","false","false","false","false"
"City of Houston Christmas Tree Recycling Event","","5900 Westpark","Houston","","TX","77057","7138370311","0","","http://www.houstontx.gov","29.7249656","-95.4829397","1.75367790788275","","false","false","","","false","false","false","false"
"City of Houston Westpark Consumer Recycling Center","","5900 Westpark Drive","Houston","","TX","77057","7138370311","0","","http://www.houstontx.gov/solidwaste/westpark.html","29.7249656","-95.4829397","1.75367790788275","","false","false","","","false","false","false","false"
"Goodwill Industries of Houston - Dell Reconnect Donation Site","","3729 West Alabama","Houston","","TX","77027","7138400782","0","","https://www.goodwillhouston.org/","29.7378741","-95.4378791","1.78641442719484","","false","false","","","false","false","false","false"
"Batteries Plus","Batteries Plus","3909 Richmond Ave","Houston","Harris","TX","77027","7133557587","7133557583","","http://www.batteriesplus.com/store_details/824.aspx","29.73257","-95.44037","1.8001902286031","Compact Fluorescent Lights; Batteries (Rechargeable); Alkaline/Single-Use Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Some fees for battery recycling may apply.  Please contact your Local store for details. 
<p>
Batteries Plus lead by example by recycling the majority of the batteries we sell. Not only do we recycle to protect our environment, we support retail and business customers alike by keeping them in full compliance with federal, state, municipal, EPA and DOT regulations governing the disposal and recycling of spent batteries and select electronics.","","false","false","false","false"
"Call2Recycle at Grainger","Call2Recycle at Grainger","6050 Southwest Fwy","Houston","Harris","TX","77057","7137839012","0","","http://www.grainger.com/","29.72627","-95.48621","1.8044510627314","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Westpark Consumer Recycling Center","Westpark Consumer Recycling Center","5900 Westpark Dr","Houston","Harris","TX","77057","7138370311","0","Monday: 8:00 AM - 5:00 PM Tuesday: 8:00 AM - 5:00 PM Wednesday: 8:00 AM - 5:00 PM Thursday: 8:00 AM - 5:00 PM Friday: 8:00 AM - 5:00 PM Saturday: 8:00 AM - 5:00 PM ","http://www.houstontx.gov/solidwaste/","29.72442","-95.48359","1.80694140905067","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Aerosol Spray Cans; Aluminum Cans; Antifreeze; Book Recycling; Glass (Brown); Lead Acid (Pb) Batteries; Cardboard; Catalogs; Cell Phones; Glass (Clear); Compact Fluorescent Lights; Computer Monitors; Computer (Recycling); Electronics; Glass (Green); Magazines; Clothes Hangers (Metal); Newspapers; Office Equipment; Latex Paint; Phone books; Plastic Shopping Bags; Batteries (Rechargeable); Telephones; Televisions; Tin or Steel Cans; Used Motor Oil; Oil Filters; Used Tires; Office Paper; Small Appliances; MP3 Players; Microwaves; Food Storage Bags","false","true","This facility accepts recyclables at no additional charge to City of Houston residents.","","false","false","false","false"
"Batteries Plus Bulbs","","3909 Richmond Avenue","Houston","","TX","77027","7133557587","0","","https://www.batteriesplus.com/store-locator/tx","29.7322405","-95.4399667","1.83260661316636","","false","false","","","false","false","false","false"
"Total Choice Communications, LLC","","3901 Richmond Ave","Houston","","TX","77027","7134329072","0","","","29.7322595","-95.4398274","1.83912772192877","","false","false","","","false","false","false","false"
"Shred Nations","Shred Nations (inside Pack-N-Send Inc)","6214 Beverlyhill St","Houston","Harris","TX","77057","7135744704","0","Monday: 9:00 AM - 6:00 PM Tuesday: 9:00 AM - 6:00 PM Wednesday: 9:00 AM - 6:00 PM Thursday: 9:00 AM - 6:00 PM Friday: 9:00 AM - 6:00 PM ","http://www.shrednations.com/dropoff/location/houston/29942813-8a0b-f21b-ae0e-51ae02c23dd9","29.73059","-95.49193","1.86558633370994","Cell Phones; Computer (Recycling); Laptop Computers; Small Televisions; Documents to Shred; Computer Monitors; Electronics; Computer Peripherals; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","true","true","Shred Nations offers document shredding, hard drive destruction, electronics recycling and more. Visit website for quotes and full list of services offered in your area. ","","false","false","false","false"
"Call2Recycle at RadioShack","Call2Recycle at RadioShack","6377 Westheimer Rd ","Houston","Harris County","TX","77057","7137814042","0","","http://www.radioshack.com/","29.737182","-95.497014","1.94023849153329","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","As the first national retailer to partner with Call2Recycle, RadioShack is at the forefront of the rechargeable battery recycling cause and is pleased to offer battery recycling at thousands of convenient RadioShack locations for free.  Simply drop them off at your local RadioShack and theyll take care of the rest.  Ask a store associate for more details.","","false","false","false","false"
"US Post Office","US Post Office","2802 Timmons Ln","Houston","Harris","TX","77027","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","29.74119","-95.43373","1.97522894916564","Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Vardados Shell, Inc.","Vardados Shell, Inc.","8602 Memorial Dr","Houston","Harris","TX","77024","7136883177","0","","","29.7733","-95.45716","1.97688533863159","Antifreeze; Used Motor Oil; Oil Filters; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"RAKI Computer Recycling","RAKI Computer Recycling","6305 Skyline Dr","Houston","Harris","TX","77057","7139742001","0","Monday: 8:00 AM - 1:00 PM Tuesday: 8:00 AM - 1:00 PM Wednesday: 8:00 AM - 1:00 PM Thursday: 8:00 AM - 1:00 PM Friday: 8:00 AM - 1:00 PM Monday: 2:00 PM - 5:00 PM Tuesday: 2:00 PM - 5:00 PM Wednesday: 2:00 PM - 5:00 PM Thursday: 2:00 PM - 5:00 PM Friday: 2:00 PM - 5:00 PM ","http://rakicomp.com/","29.72814","-95.49217","1.97718973563848","Cell Phones; Computer Monitors; Computer (Recycling); Electronics; Medical Equipment; Office Equipment; Telephones; Printers/Scanners/Fax Machines; Memory (RAM), Flash Card/Drive; Laptop Computers; Cables & Connectors; Servers; UPS Batteries/Backup Systems; Network Equipment; Projectors; Lab & Scientific Equipment; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","true","true","","","false","false","false","false"
"CompuRecyclers","CompuRecyclers","5747 Glenmont Dr","Houston","Harris","TX","77081","7136919995","0","","http://CompuRecyclers.com","29.72002","-95.48082","1.98409419633866","Computer Monitors; Computer (Recycling); Electronics; Office Equipment; Batteries (Rechargeable); Telephones; Televisions; Memory (RAM), Flash Card/Drive; MP3 Players; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Video Game Consoles; PlayStation Consoles","true","true","Drop Off: Our customers can drop off their computer related wastes at our warehouse for recycling at free of cost (in most cases).  Please call us at (713) 691-9995 for details.  There is a charge to recycle items like TV sets. 

Pick-up: We provide free pick-up for sizable quantity for most of your computer related wastes and haul it away for responsible recycling and disposal.  Call to schedule pick-up.","","false","false","false","false"
"R.A.K.I Computers","","6305 Skyline Drive","Houston","","TX","77057","7139742001","0","","https://www.rakicomp.com/","29.727566","-95.4926516","2.02443970463515","","false","false","","","false","false","false","false"
"Mister Car Wash And Detail Lube Center","","2251 South Voss Road","Houston","","TX","77057","7134671400","0","","","29.7434905","-95.5001906","2.04350712327566","","false","false","","","false","false","false","false"
"US Post Office","US Post Office","5340 Weslayan St","Houston","Harris","TX","77005","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","29.72512","-95.44142","2.06268326508431","Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"CompuRecyclers","","5747 Glenmont Dr","Houston","","TX","77081","7136919995","0","","","29.7192524","-95.4820821","2.06557736006947","","false","false","","","false","false","false","false"
"Goodwill Industries of Houston - Dell Reconnect Donation Site","","6516-F Westheimer","Houston","","TX","77027","7139777342","0","","https://www.goodwillhouston.org/","29.738073","-95.499527","2.06751053774403","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","5340 Weslayan St","Houston","Harris","TX","77277","8002758777","0","","https://www.usps.com/","29.72497","-95.44142","2.06987304544095","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Better World Books - Woodway Collection","","1407 S. Voss Rd.","Houston","","TX","77057","8885107107","0","","https://www.betterworldbooks.com/","29.7523834","-95.4999858","2.07553361587169","","false","false","","","false","false","false","false"
"Randalls","","1407 South Voss Road","Houston","","TX","77057","7137838304","0","","https://shop.safeway.com/home.html","29.7523834","-95.4999858","2.07553361587169","","false","false","","","false","false","false","false"
"The UPS Store","The UPS Store","1415 S Voss Ste 110","Houston","Harris County","TX","77057","7139525332","0","Monday: 8:30 AM - 6:30 PM Tuesday: 8:30 AM - 6:30 PM Wednesday: 8:30 AM - 6:30 PM Thursday: 8:30 AM - 6:30 PM Friday: 8:30 AM - 6:30 PM Saturday: 9:00 AM - 5:00 PM ","http://WWW.theupsstore.com","29.750514","-95.5007746","2.0978105989689","Packing Materials; Packing Peanut (Reuse); Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Firestone Complete Auto Care Store","Firestone Complete Auto Care Store","2620 S Voss Rd","Houston","Harris","TX","77057","7135686198","0","","http://www.firestonecompleteautocare.com/","29.74268","-95.50104","2.09931036372181","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Verizon Wireless","Verizon Wireless","3817 Southwest Fwy","Houston","Harris","TX","77027","8325530240","0","","http://www.verizonwireless.com/","29.72865","-95.43678","2.12684742846252","Cell Phones; Cell Phone Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","<A Href="https://www.trade-in.vzw.com/home.aspx">
The Verizon Wireless Trade-In Program</A> allows you to trade in your used handset or tablet in a convenient and responsible way. 
<P>
<P>
Verizon Wireless works every day to protect our environment and give our customers opportunities to do the same. <A Href="http://aboutus.vzw.com/Green_Initiative/overview.html">Click here</A> for more examples of the earth-friendly initiatives and programs Verizon Wireless is proud to offer and support.","","false","false","false","false"
"OfficeMax","","5540 Weslayan St","Houston","","TX","77005","7138391646","0","","","29.72257","-95.4422893","2.15324516247369","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","2950 Unity Dr","Houston","Harris","TX","77057","8002758777","0","","https://www.usps.com/","29.73449","-95.49999","2.17066052350498","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","2950 Unity Dr","Houston","Harris","TX","77057","0","0","","","29.73449","-95.49999","2.17066052350498","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Firestone Complete Auto Care","","2620 S Voss Rd","Houston","","TX","77057","7137898887","0","","https://www.firestonecompleteautocare.com/","29.7383848","-95.5015019","2.17702100461036","","false","false","","","false","false","false","false"
"Trek Bicycle Houston West University","Trek Bicycle Houston West University","5339 Weslayan St","Houston","Harris ","TX","77005","7135299002","0","","","29.723258","-95.440745","2.18194521106149","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"Randalls","","5586 Weslayan St","Houston","","TX","77005","7136684778","0","","https://shop.safeway.com/home.html","29.721657","-95.4425939","2.18876858669174","","false","false","","","false","false","false","false"
"Better World Books - Westhill Village Shopping Center","","7505 Westheimer Rd","Houston","","TX","77063","8885107107","0","","https://www.betterworldbooks.com/","29.7371905","-95.5014814","2.19670741328327","","false","false","","","false","false","false","false"
"REI - Houston-Galleria","REI - Houston-Galleria","7538 Westheimer Rd.","Houston","Harris ","TX","77063","7133532582","0","","","29.73984585","-95.5022749056548","2.20105307081564","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"AT&T Wireless","AT&T Wireless","3651 Weslayan St","Houston","Harris","TX","77027","7133249481","0","","http://www.att.com/","29.72882","-95.43511","2.2044982234339","Cell Phones; Ni-Cd Batteries; Batteries (Rechargeable); Cell Phone Batteries; Tablets; Li-Ion Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Receive an AT&T Promotion Card worth the trade-in value of your smartphone, tablet, or netbook. You can also donate the trade-in value to Cell Phones for Soldiers.","","false","false","false","false"
"Walgreens","Walgreens","5560 Weslayan St","Houston","Harris","TX","77005","7136679349","0","","http://www.walgreens.com","29.72186","-95.44137","2.22659844861169","Cell Phones; Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"FedEx Office","FedEx Office","6 Greenway Plz","Houston","Harris","TX","77046","7138502332","0","Monday: 7:00 AM - 7:00 PM Tuesday: 7:00 AM - 7:00 PM Wednesday: 7:00 AM - 7:00 PM Thursday: 7:00 AM - 7:00 PM Friday: 7:00 AM - 5:00 PM ","http://www.fedex.com/us/office/","29.7324","-95.43154","2.27734564812131","Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Better World Books - Weslayan Plaza East","","3900 Bissonnet St","Houston","","TX","77057","8885107107","0","","https://www.betterworldbooks.com/","29.7226458","-95.4391169","2.28091599710822","","false","false","","","false","false","false","false"
"RadioShack","","3212 Hillcroft Suite A","Houston","","TX","77057","8322423060","0","","","29.7303513","-95.5016755","2.37908454123808","","false","false","","","false","false","false","false"
"NTR Metals","","6300 Westpark Drive #150","Houston","","TX","77057","7136884653","0","","https://elemetal.com/","29.7239078","-95.4971175","2.39166099486436","","false","false","","","false","false","false","false"
