name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Walgreens","Walgreens","7311 E 29th Dr","Denver","Denver","CO","80238","7202145332","0","","http://www.walgreens.com","39.75976","-104.90218","0.111467978854214","Cell Phones; Inkjet Cartridge Refilling; Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Green Guru Recycling Drop-off - Cycleton","Green Guru Recycling Drop-off - Cycleton","7480 E 29th Ave","Denver","Denver","CO","80238","3033290069","0","","http://www.greengurugear.com/recycling.html","39.75793","-104.90212","0.208145811312698","Sporting Goods; Bike Inner Tubes; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Green Guru accepts climbing rope, tent and rain flys, road and mountain bike inner tubes, and neoprene wetsuits. Different locations may only accept certain items - please contact individual location or visit website for details.","","false","false","false","false"
"RadioShack","","7305 E 35Th Ave #150","Denver","","CO","80238","3033215079","0","","","39.766007","-104.9018667","0.391658651831967","","false","false","","","false","false","false","false"
"Swigert School","","3480 Syracuse St","Denver","","CO","80238","8884022665","0","","https://www.discoverbooks.com/Default.asp","39.7644386","-104.8980971","0.411170433100123","","false","false","","","false","false","false","false"
"Office Depot","Office Depot","7305 E 36th Ave ","Denver","Denver County","CO","80238","3033208521","0","Monday: 8:00 AM - 9:00 PM Tuesday: 8:00 AM - 9:00 PM Wednesday: 8:00 AM - 9:00 PM Thursday: 8:00 AM - 9:00 PM Friday: 8:00 AM - 9:00 PM Saturday: 9:00 AM - 9:00 PM Sunday: 10:00 AM - 6:00 PM ","http://www.officedepot.com/","39.7674712","-104.9024405","0.483299449556115","Cell Phones; Computer Monitors; Electronics; Inkjet Printer Cartridges; Ni-Cd Batteries; Office Equipment; Batteries (Rechargeable); Laser Toner Cartridges; MP3 Players; Small Televisions; Computer (Recycling); Laptop Computers; Computer Peripherals; Small Electronics; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Office Depot offers electronics recycling for a small fee. Visit their Web site for more details and store locations. Recycle cell phones, PDAs, rechargeable batteries and ink and toner cartridges for FREE!","","false","false","false","false"
"Sams Club","","7805 E 35th Ave","Denver","","CO","80207","7209416180","0","","https://www.samsclub.com/","39.7661759","-104.8974584","0.519495785940643","","false","false","","","false","false","false","false"
"AT&T Wireless","AT&T Wireless","9165 E Northfield Blvd","Denver","Denver","CO","80238","7207902315","0","Monday: 9:00 AM - 8:00 PM Tuesday: 9:00 AM - 8:00 PM Wednesday: 9:00 AM - 8:00 PM Thursday: 9:00 AM - 8:00 PM Friday: 9:00 AM - 8:00 PM Saturday: 9:00 AM - 7:00 PM Sunday: 11:00 AM - 6:00 PM ","http://www.att.com/","39.76798","-104.90055","0.543039008457461","Cell Phones; Ni-Cd Batteries; Batteries (Rechargeable); Cell Phone Batteries; Tablets; Li-Ion Batteries; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Computer Peripherals; Small Electronics; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Receive an AT&T Promotion Card worth the trade-in value of your smartphone, tablet, or netbook. You can also donate the trade-in value to Cell Phones for Soldiers.","","false","false","false","false"
"Shred Nations","Shred Nations (inside The UPS Store)","3700 Quebec St Unit 100","Denver","Denver","CO","80207","8007473365","0","Monday: 8:30 AM - 6:30 PM Tuesday: 8:30 AM - 6:30 PM Wednesday: 8:30 AM - 6:30 PM Thursday: 8:30 AM - 6:30 PM Friday: 8:30 AM - 6:30 PM Saturday: 9:00 AM - 5:00 PM ","http://www.shrednations.com/","39.76845","-104.90193","0.554760261888299","Cell Phones; Computer (Recycling); Laptop Computers; Small Televisions; Documents to Shred; Computer Monitors; Electronics; Computer Peripherals; Small Electronics; Televisions; Video Game Consoles; PlayStation Consoles","true","true","Shred Nations offers document shredding, hard drive destruction, electronics recycling and more. Visit website for quotes and full list of services offered in your area. ","","false","false","false","false"
"Goodwill Industries of Denver - Dell Reconnect Donation Site","","7797 E 36th Ave","Denver","","CO","80238","0","0","","https://www.goodwilldenver.org/","39.7677519","-104.8974639","0.604774218006241","","false","false","","","false","false","false","false"
"Tires Plus","","3710 Quebec St","Denver","","CO","80207","3033552114","0","","https://www.tiresplus.com/","39.7691036","-104.9000587","0.624923038729243","","false","false","","","false","false","false","false"
"Sprint Store","null","3800 Quebec St Ste 901, ","Denver","","CO","80207","3033983600","0","","https://newsroom.sprint.com/csr/device-donations/","39.7695615","-104.9019747","0.629821295827522","","false","false","","","false","false","false","false"
