name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"USPS Post Office Box Lobby Recycling Program","US Post Office","102 Depot St","Mount Carmel","McCormick","SC","29840","8002758777","0","","https://www.usps.com/","34.76875","-80.22741","0.979021694346259","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","102 Depot St","Mount Carmel","McCormick","SC","29840","0","0","","","34.76875","-80.22741","0.979021694346259","Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Chesterfield County Recycling Drop-off Location","","1695 North Arant St","Pageland","","SC","29728","8435376125","0","","https://www.scdhec.gov/environment/recycling-waste-reduction","34.7825268","-80.417322","10.2389443208615","","false","false","","","false","false","false","false"
"Boggs Paving, Inc","Boggs Paving, Inc","3380 Highway 601 S","Jefferson","Chesterfield","SC","29718","8436726028","0","","http://www.shinglerecycling.org/","34.59757","-80.36993","13.3673726434538","Shingles; Computer (Recycling); Computer Monitors; Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Televisions; Video Game Consoles; PlayStation Consoles","false","true","For more information on shingle recycling visit <a href="http://www.shinglerecycling.org/index.php" target="_blank">ShingleRecycling.org</a>","","false","false","false","false"
"Union County Satellite Collection Site - White Store","","4517 White Store Rd","Wingate","","NC","28174","7042339289","0","","http://www.co.union.nc.us","34.9255253","-80.4305006","15.8346310005796","","false","false","","","false","false","false","false"
"Walmart","Walmart","2004 US Highway 74 W","Wadesboro","Anson","NC","28170","7046946530","0","","http://www.walmart.com","34.98263","-80.1342","16.5926094755702","Lead Acid (Pb) Batteries; Plastic Shopping Bags; Food Storage Bags; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Walmart Supercenter","","2004 US Highway 74 W","Wadesboro","","NC","28170","7046946530","0","","https://www.walmart.com/","34.9809006","-80.1041212","17.1712537940386","","false","false","","","false","false","false","false"
"Town of Marshville Recycling Center","Town of Marshville Recycling Center","210 W Main St ","Marshville","Union County","NC","28103","7042969414","0","Sunday: 12:00 AM - 11:59 PM Monday: 12:00 AM - 11:59 PM Tuesday: 12:00 AM - 11:59 PM Wednesday: 12:00 AM - 11:59 PM Thursday: 12:00 AM - 11:59 PM Friday: 12:00 AM - 11:59 PM Saturday: 12:00 AM - 11:59 PM ","http://unionhabitat.org","34.9864534","-80.3702127","17.4108245231305","Aluminum Cans; Computer (Recycling); Electronics; Laptop Computers; Printers/Scanners/Fax Machines; Small Televisions; Tablets; Televisions; Video Game Consoles; PlayStation Consoles","false","true","Union County Habitat for Humanity has an aluminum recycling trailer stationed at the Town of Marshville recycling center.   This trailer is available 24 hours a day for the deposit of aluminum cans.","","false","false","false","false"
"USB Recycling.com,LLC","","620 Anson Apparel shirt rd","Wadesboro","","NC","28170","7046950923","0","","https://www.usbrecycling.com/","34.9584728","-80.0507647","17.4688656901023","","false","false","","","false","false","false","false"
"Lancaster County Recycling Drop-off Location","","2149 Old Camden Monroe Hwy","Lancaster","","SC","29720","8032832101","0","","https://www.mylancastersc.org","34.7702731","-80.5480088","17.5404566227555","","false","false","","","false","false","false","false"
"Lancaster County Christmas Tree Collection Event","","2149 Old Camden Monroe Hwy","Lancaster","","SC","29720","8032832101","0","","https://www.mylancastersc.org","34.7702731","-80.5480088","17.5404566227555","","false","false","","","false","false","false","false"
