name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Fernley Transfer Station Recycling Drop-off Program","","1100 Us Highway 95a S","Fernley","","NV","89408","7755757150","0","","http://fernley.wm.com/index.jsp","39.6073383","-119.0925356","12.2493854202704","","false","false","","","false","false","false","false"
"ACH Foam Technologies","","775 Waltham Way","Sparks","","NV","89434","7753557615","0","","https://www.achfoam.com/","39.5525213","-119.5437709","18.6841906167549","","false","false","","","false","false","false","false"
"ACH Foam Technologies","","775 Waltham Way, Suite 105","Mccarran","","NV","89434","7753433400","0","","https://www.achfoam.com/recycle-eps.aspx","39.5525213","-119.5437709","18.6841906167549","","false","false","","","false","false","false","false"
"Americlean","Americlean","2430 Almond Dr ","Silver Springs","Lyon County","NV","89429","7755779001","0","Monday: 8:00 AM - 5:00 PM Tuesday: 8:00 AM - 5:00 PM Wednesday: 8:00 AM - 5:00 PM Thursday: 8:00 AM - 5:00 PM Friday: 8:00 AM - 5:00 PM ","null","39.432461","-119.203626","20.2454324228714","Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","This site accepts used motor oil. Please call for fees that may apply.","","false","false","false","false"
"Scrap Trading and Management","","U.S. Highway 50 East","Fernley","","NV","89408","9548066063","0","","","39.4978099","-119.0021351","20.9773113609519","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","1250 Donner Trl","Silver Springs","Lyon","NV","89429","8002758777","0","","https://www.usps.com/","39.41406","-119.22277","21.357018453127","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","1250 Donner Trl","Silver Springs","Lyon","NV","89429","0","0","","","39.41406","-119.22277","21.357018453127","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Kohl's","","Pyramid Lake Road","Sparks","","NV","89441","7753569966","0","","https://corporate.kohls.com/","39.722756","-119.6925282","22.4970639993853","","false","false","","","false","false","false","false"
"Lockwood Landfill","Lockwood Landfill","2401 Canyon Way","Sparks","Storey","NV","89434","7753420401","0","Monday: 8:00 AM - 4:00 PM Tuesday: 8:00 AM - 4:00 PM Wednesday: 8:00 AM - 4:00 PM Thursday: 8:00 AM - 4:00 PM Friday: 8:00 AM - 4:00 PM ","","39.52891","-119.63786","23.6902652883395","Antifreeze; Lead Acid (Pb) Batteries; Used Motor Oil","false","true","Please call for fees and directions to this location.","","false","false","false","false"
"AutoZone","null","9725 Pyramid Way","Sparks","","NV","89436","7754243506","0","","https://www.autozone.com/landing/page.jsp?name=in-our-stores","39.6401856","-119.711237","24.1606970262088","","false","false","","","false","false","false","false"
"Safeway","","2858 Vista Boulevard","Sparks","","NV","89434","7753528470","0","","https://shop.safeway.com/home.html","39.5554641","-119.7034402","25.7834007705665","","false","false","","","false","false","false","false"
"Walgreens","Walgreens","3000 Vista Blvd","Sparks","Washoe","NV","89436","7753597044","0","","http://www.walgreens.com","39.55851","-119.70545","25.7864401415065","Cell Phones; Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"US Post Office","US Post Office","2929 Vista Blvd","Sparks","Washoe","NV","89434","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.557","-119.70674","25.8939734107778","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","2929 Vista Blvd","Sparks","Washoe","NV","89435","8002758777","0","","https://www.usps.com/","39.557","-119.70674","25.8939734107778","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","2929 Vista Blvd","Sparks","Washoe","NV","89435","0","0","","","39.557","-119.70674","25.8939734107778","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"PostalAnnex ","","1344 Disc Dr","Sparks","","NV","89436","7756266868","0","","https://www.postalannex.com/location/sparks/307","39.577831","-119.7201425","25.9513055694033","","false","false","","","false","false","false","false"
"Giant Reno-Sparks","Giant Reno-Sparks","1278 Disc Drive","Sparks","Washoe ","NV","89436","7755074494","0","","","39.5766859295455","-119.722100758104","26.0779837525595","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"AT&T Wireless","AT&T Wireless","279 Los Altos Pkwy","Sparks","Washoe","NV","89436","7756262635","0","","http://www.att.com/","39.58595","-119.72918","26.189831247524","Cell Phones; Ni-Cd Batteries; Batteries (Rechargeable); Cell Phone Batteries; Tablets; Li-Ion Batteries; Video Game Consoles; PlayStation Consoles","false","true","Receive an AT&T Promotion Card worth the trade-in value of your smartphone, tablet, or netbook. You can also donate the trade-in value to Cell Phones for Soldiers.","","false","false","false","false"
"Truckee Meadows Christmas Tree Drop-off Event - Shadow Mountain","","3300 Sparks Blvd","Reno","","NV","89511","7758515185","0","","https://ktmb.org/","39.5613119","-119.7225841","26.528374129223","","false","false","","","false","false","false","false"
"Truckee Meadows Christmas Tree Drop-off Event - Shadow Mountain Park","","3200 Sparks Boulevard","Sparks","","NV","89434","7758515185","0","","https://ktmb.org/","39.5613069","-119.7241805","26.6057709414701","","false","false","","","false","false","false","false"
"RSW Recycling Company Drop-Off Location - Smith's on Baring","RSW Recycling Company Drop-Off Location - Smith's on Baring","1255 Baring Blvd","Sparks","Washoe","NV","89434","7753298822","0","Sunday: 12:00 AM - 11:59 PM Monday: 12:00 AM - 11:59 PM Tuesday: 12:00 AM - 11:59 PM Wednesday: 12:00 AM - 11:59 PM Thursday: 12:00 AM - 11:59 PM Friday: 12:00 AM - 11:59 PM Saturday: 12:00 AM - 11:59 PM ","","39.55483","-119.72212","26.696571717762","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Aluminum Cans; Glass (Brown); Catalogs; Glass (Clear); Computer Paper; Glass (Green); Greeting Cards; Magazines; Paper (Mixed); Newspapers; Tin or Steel Cans; Office Paper; Video Game Consoles; PlayStation Consoles","false","true","Please call for a current list of materials collected at this site.","","false","false","false","false"
"The UPS Store","The UPS Store","1285 Baring Blvd","Sparks","Washoe","NV","89434","7753568000","0","Monday: 8:30 AM - 6:00 PM Tuesday: 8:30 AM - 6:00 PM Wednesday: 8:30 AM - 6:00 PM Thursday: 8:30 AM - 6:00 PM Friday: 8:30 AM - 6:00 PM Saturday: 9:00 AM - 4:00 PM ","http://www.mbe.com","39.55483","-119.72212","26.696571717762","Packing Peanut (Reuse); Video Game Consoles; PlayStation Consoles","false","true","This site is located in Baring Square Shopping Center.","","false","false","false","false"
"Reno Drain Oil","Reno Drain Oil","11970 Interstate 80 E","Sparks","Washoe","NV","89434","7753420351","0","Monday: 8:00 AM - 4:00 PM Tuesday: 8:00 AM - 4:00 PM Wednesday: 8:00 AM - 4:00 PM Thursday: 8:00 AM - 4:00 PM Friday: 8:00 AM - 4:00 PM ","http://rdoenvironmental.com","39.53276","-119.70798","26.7309727547823","Antifreeze; Transmission Fluid; Used Motor Oil; Used Oil Filters; Video Game Consoles; PlayStation Consoles","true","true","This site accepts most automotive fluids including waste water. Does not accept halogenated materials such as brake fluids. Fees may apply for large quantities. Please call for more information.","","false","false","false","false"
