name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"USPS Post Office Box Lobby Recycling Program","US Post Office","236 W Maple St","Lancaster","Grant","WI","53813","8002758777","0","","https://www.usps.com/","42.84785","-90.71126","10.4156094648701","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Big 10 Minute Lube","Big 10 Minute Lube","2100 John F Kennedy Rd","Dubuque","Dubuque","IA","52002","5635831824","0","Monday: 8:00 AM - 6:00 PM Tuesday: 8:00 AM - 6:00 PM Wednesday: 8:00 AM - 6:00 PM Thursday: 8:00 AM - 6:00 PM Friday: 8:00 AM - 6:00 PM Saturday: 8:00 AM - 3:00 PM ","","42.5408","-90.69537","10.8358453329045","Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Alternative Recycling","Helping Hands Recycling Drop-Off Site","1750 Industrial Park Rd","Lancaster","Grant","WI","53813","6087232088","0","Monday: 8:00 AM - 5:00 PM Tuesday: 8:00 AM - 5:00 PM Wednesday: 8:00 AM - 5:00 PM Thursday: 8:00 AM - 5:00 PM ","http://helpinghandsrecycling.com/","42.85423","-90.70749","10.8595991829574","Electronics; Computer (Recycling); Computer Monitors; DVD Players/Blu-Ray Players/DVRs; Laptop Computers; Computer Peripherals; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; VCRs; Video Game Consoles; PlayStation Consoles","false","true","E-cycle Wisconsin collection site. ","","false","false","false","false"
"West End Salvage","Universal Recycling Technologies","9726 US Highway 61","Lancaster","Grant","WI","53813","6087234523","0","","http://www.urtrecycles.com/","42.86024","-90.70662","11.2758724413661","Electronics; Computer (Recycling); Computer Monitors; DVD Players/Blu-Ray Players/DVRs; Laptop Computers; Computer Peripherals; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; VCRs; Video Game Consoles; PlayStation Consoles","false","true","E-cycle Wisconsin collection site. ","","false","false","false","false"
"Dubuque County Drop-off Recycling Station - Flexsteel Parking Lot","","3300 Jackson Street","Dubuque","","IA","52003","5635578220","0","","https://www.dmaswa.org","42.5282529","-90.6815669","11.7744845567934","","false","false","","","false","false","false","false"
"Advance Auto Parts","Advance Auto Parts","3190 Central Ave","Dubuque","Dubuque","IA","52001","5635852138","0","Monday: 7:00 AM - 9:00 PM Tuesday: 7:00 AM - 9:00 PM Wednesday: 7:00 AM - 9:00 PM Thursday: 7:00 AM - 9:00 PM Friday: 7:00 AM - 9:00 PM Saturday: 7:00 AM - 9:00 PM Sunday: 10:00 AM - 8:00 PM ","http://www.advanceautoparts.com","42.52666","-90.68196","11.880864256906","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Dubuque Regional Household Hazardous Waste Mobile Collection Program","","","Dubuque","","IA","52002","5635578220","0","","https://www.dmaswa.org","42.5287528","-90.7722974","12.0159910014939","","false","false","","","false","false","false","false"
"Kohl's","","2595 Northwest Arterial","Dubuque","","IA","52002","5635854757","0","","https://corporate.kohls.com/","42.5214096","-90.7435659","12.237814065514","","false","false","","","false","false","false","false"
"Heiser Ace Hardware","Heiser Ace Hardware","180 E Main St","Platteville","Grant","WI","53818","6083485231","0","","http://www.acehardware.com/","42.7339","-90.47695","12.2477687674399","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Computer (Recycling); Computer Monitors; DVD Players/Blu-Ray Players/DVRs; Electronics; Laptop Computers; Computer Peripherals; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; VCRs; Video Game Consoles; PlayStation Consoles; Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Cell Phones","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","Call2Recycle","false","false","false","false"
"Sams Club","","4400 Asbury Rd","Dubuque","","IA","52002","5635870576","0","","https://www.samsclub.com/","42.5170172","-90.7387275","12.510742513318","","false","false","","","false","false","false","false"
