name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"US Post Office","US Post Office","2701 Willowcreek Rd","Portage","Porter","IN","46368","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","41.57317","-87.18304","0.132050269549679","Inkjet Printer Cartridges; Computer (Recycling); Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; GPS Units; Laptop Computers; MP3 Players; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; Video Game Systems; Blu-Ray Players; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Ace Hardware","Ace Hardware","5979 Central Ave","Portage","Porter","IN","46368","2197627107","0","","http://www.acehardware.com/","41.57571","-87.1836","0.140545741447091","Compact Fluorescent Lights; Ni-Cd Batteries; Batteries (Rechargeable); Alkaline/Single-Use Batteries","false","true","The recycling bin is located inside the store.","","false","false","false","false"
"Porter County Recycling Drop-off Site - Portage","","5962 Central Ave","Portage","","IN","46368","2194653694","0","","","41.577264","-87.1841952","0.225268066098603","","false","false","","","false","false","false","false"
"Portage Police Department Medication Collection Program","","2693 Irving St","Portage","","IN","46368","2197623122","0","","https://www.ci.portage.in.us/department/?fDD=6-0","41.5738225","-87.1805358","0.245413028674105","","false","false","","","false","false","false","false"
"O'Reilly Auto Parts","null","6100 Central Avenue","Portage","","IN","46368","2197629570","0","","http://oreillyauto.custhelp.com/app/error/error_id/6","41.576241","-87.1790174","0.355250254649609","","false","false","","","false","false","false","false"
"Advance Auto Parts","Advance Auto Parts","6125 Central Ave","Portage","Porter","IN","46368","2197649791","0","Monday: 7:00 AM - 9:00 PM Tuesday: 7:00 AM - 9:00 PM Wednesday: 7:00 AM - 9:00 PM Thursday: 7:00 AM - 9:00 PM Friday: 7:00 AM - 9:00 PM Saturday: 7:00 AM - 9:00 PM Sunday: 10:00 AM - 8:00 PM ","http://www.advanceautoparts.com","41.57573","-87.1783","0.377308126115455","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; GPS Units; Laptop Computers; MP3 Players; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; Video Game Systems; Blu-Ray Players; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"AutoZone","AutoZone","6320 Central Ave","Portage","Porter","IN","46368","2197621499","0","","http://www.autozone.com","41.576","-87.17011","0.794373200428598","Lead Acid (Pb) Batteries; Used Motor Oil; Computer (Recycling); Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; GPS Units; Laptop Computers; MP3 Players; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Televisions; Tablets; Televisions; Video Game Systems; Blu-Ray Players; Video Game Consoles; PlayStation Consoles","false","true","Most AutoZone stores accept used motor oil, transmission fluid, gear oil and automotive batteries. Call to see what your local store is currently accepting.","","false","false","false","false"
"Portage Site Drop-Off","Portage Site Drop-Off","2303 Hamstrom Rd","Portage","Porter","IN","46368","2197624564","0","Monday: 8:00 AM - 3:00 PM Tuesday: 8:00 AM - 3:00 PM Wednesday: 8:00 AM - 3:00 PM Thursday: 8:00 AM - 3:00 PM Friday: 8:00 AM - 3:00 PM ","http://www.portage-recycles.com/","41.58212","-87.1685","1.02851356727483","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Aluminum Cans; Aluminum; Glass (Blue); Glass (Brown); Glass (Clear); Glass (Green); Plastic Shopping Bags; Tin or Steel Cans","false","true","Used oil and other vehicle fluids can be brought to the Street Department.","","false","false","false","false"
"City of Portage Curbside Recycling","City of Portage Curbside Recycling","2303 Hamstrom Rd","Portage","Porter","IN","46368","2197624564","0","","http://www.ci.portage.in.us/","41.58212","-87.1685","1.02851356727483","Aluminum Cans; Book Recycling; Brown Paper Bags; Cardboard; Catalogs; Computer Paper; Dairy Tubs; Glass (Blue); Glass (Brown); Glass (Clear); Glass (Green); Magazines; Milk Cartons; Newspapers; Office Paper; Paper (Mixed); Paperboard; Phone books; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Tin or Steel Cans","false","false","","","true","false","false","false"
"Goodwill Industries of Michiana Inc. - Dell Reconnect Donation Site","","5906 Lute Road","Portage","","IN","46368","2197649619","0","","https://goodwill-ni.org/","41.5584801","-87.1844288","1.08032863865809","","false","false","","","false","false","false","false"
