name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Target Store","null","120 Hawley Ln","Trumbull","","CT","06611","2034550102","0","","https://corporate.target.com/corporate-responsibility/planet","41.231439","-73.1522452","1.21023879988105","","false","false","","","false","false","false","false"
"Target","Target","120 Hawley Ln","Trumbull","Fairfield","CT","06611","2034550102","0","","http://www.target.com/","41.23554","-73.14801","1.23822197345812","Aluminum Cans; Cell Phones; Inkjet Printer Cartridges; MP3 Players; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic Shopping Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Best Buy","Best Buy","100 Hawley Ln ","Trumbull","Fairfield County","CT","06611","2033810783","0","","https://www.bestbuy.com/recycle","41.2330552","-73.151877","1.260810451257","Large Household Appliances; Refrigerators; Televisions; AC Power Plugs; Batteries (Rechargeable); Cables & Connectors; Car Audio/Video Equipment; Cell Phone Batteries; Cell Phones; Computer (Recycling); Hard Drives; Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; E-Readers; GPS Units; Headphones; Inkjet Printer Cartridges; Laptop Computers; Laser Toner Cartridges; Li-Ion Batteries; MP3 Players; Network Equipment; Ni-Cd Batteries; Ni-MH Batteries; Ni-Zn Batteries; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Sealed Lead Acid Batteries; Stereo Equipment; Tablets; Telephones; UPS Batteries/Backup Systems; VCRs; Video Game Systems; Blu-Ray Players; Digital Converter Boxes; Small Televisions; Video Game Consoles; PlayStation Consoles","true","true","3 e-waste items per day; $19.99 pick-up fee with delivery; $99.99 standalone pickup fee; TVs and Monitors not accepted at Best Buy Stores","Sony, Vizio, OEM","false","false","false","false"
"Best Buy","null","100 Hawley Ln","Trumbull","","CT","06611","2033810783","0","","https://www.bestbuy.com/site/services/recycling/pcmcat149900050025.c?id=pcmcat149900050025","41.2328607","-73.1521508","1.26370614994212","","false","false","","","false","false","false","false"
"Kohl's","","100 Hawley Ln","Trumbull","","CT","6611","2033788199","0","","https://corporate.kohls.com/","41.2328607","-73.1521508","1.26370614994212","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","3100 Main St","Stratford","Fairfield","CT","06614","8002758777","0","","https://www.usps.com/","41.20264","-73.13118","1.31839100767257","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","3100 Main St","Stratford","Fairfield","CT","06614","0","0","","","41.20264","-73.13118","1.31839100767257","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Walmart","","150 Barnum Avenue Cutoff","Stratford","","CT","6614","2035027631","0","","https://www.walmart.com/","41.2014675","-73.1195311","1.55981597061117","","false","false","","","false","false","false","false"
"Goodwill Industries","Goodwill Industries","800 Barnum Avenue Cutoff","Stratford","Fairfield","CT","06614","2033751261","0","Monday: 8:00 AM - 7:00 PM Tuesday: 8:00 AM - 7:00 PM Wednesday: 8:00 AM - 7:00 PM Thursday: 8:00 AM - 7:00 PM Friday: 8:00 AM - 7:00 PM Saturday: 8:00 AM - 7:00 PM Sunday: 10:00 AM - 6:00 PM ","","41.1991","-73.13199","1.56064040494949","Books (Reuse); Clothing; CD/DVD/Blu-ray/UHD discs; Computer (Reuse); Gift Bags; Household Goods; Musical Instruments; Ornaments; Sporting Goods; Miscellaneous Tools; Children's Toys; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Town of Stratford Curbside Recycling","Town of Stratford Curbside Recycling","2725 Main St","Stratford","Fairfield","CT","06615","2033854080","0","","http://www.townofstratford.com/","41.19765","-73.13194","1.66085363828092","Aerosol Spray Cans; Aluminum Cans; Brown Paper Bags; Cardboard; Catalogs; Computer Paper; Drink Boxes; Glass (Brown); Glass (Clear); Glass (Green); Magazines; Milk Cartons; Newspapers; Paper (Mixed); Paper Egg Cartons; Paperboard; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #7; Tin or Steel Cans","false","false","Place all material curbside by 6:30 AM of collection day.","","true","false","false","false"
"Walmart","Walmart","150 Barnum Avenue Cutoff","Stratford","Fairfield","CT","06614","2035027631","0","","http://www.walmart.com","41.20053","-73.11688","1.68186798742465","Lead Acid (Pb) Batteries; Plastic Shopping Bags; Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Firestone Complete Auto Care Store","Firestone Complete Auto Care Store","1197 Barnum Ave","Stratford","Fairfield","CT","06614","2039166303","0","","http://www.firestonecompleteautocare.com/","41.19739","-73.13611","1.68630122374688","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Home Depot","","350 Barnum Avenue Cutoff","Stratford","","CT","6614","2033869815","0","","https://ecooptions.homedepot.com/","41.1989634","-73.1206799","1.69312766399314","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries","false","true","","Call2Recycle","false","false","false","false"
"Firestone Complete Auto Care","","1197 Barnum Avenue","Stratford","","CT","6615","2033777878","0","","https://www.firestonecompleteautocare.com/","41.1972594","-73.1357442","1.69351849280652","","false","false","","","false","false","false","false"
"Home Depot","Home Depot","350 Barnum Avenue Cutoff","Stratford","Fairfield","CT","06614","2033869815","0","","http://www.homedepot.com","41.19889","-73.12089","1.6937723866239","Compact Fluorescent Lights; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","Home Depot accepts compact fluorescent bulbs and used power tool rechargeable batteries. Look for the orange drop boxes, usually located near the front entrance near the customer service desk.","","false","false","false","false"
"Call2Recycle at the Home Depot","Call2Recycle at the Home Depot","350 Barnum Ave Cutoff","Stratford","Fairfield","CT","06614","2033869815","0","","http://www.homedepot.com/","41.19889","-73.12089","1.6937723866239","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The Home Depot accepts used rechargeable batteries and compact fluorescent bulbs. Look for the orange drop boxes, usually located near the front entrance near the customer service desk, or ask a store associate for more details.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","411 Barnum Avenue Cutoff Ste 14","Stratford","Fairfield","CT","06614","8002758777","0","","https://www.usps.com/","41.1986","-73.12176","1.69644339519005","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","411 Barnum Avenue Cutoff Ste 14","Stratford","Fairfield","CT","06614","0","0","","","41.1986","-73.12176","1.69644339519005","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
