name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"Call2Recycle at Lowe's","Call2Recycle at Lowe's","135 Business Park Rd","Defuniak Springs","Walton","FL","32435","8509516060","0","Monday: 6:00 AM - 10:00 PM Tuesday: 6:00 AM - 10:00 PM Wednesday: 6:00 AM - 10:00 PM Thursday: 6:00 AM - 10:00 PM Friday: 6:00 AM - 10:00 PM Saturday: 6:00 AM - 10:00 PM Sunday: 8:00 AM - 8:00 PM ","http://www.lowes.com/","30.69763","-86.12055","0.401115663460643","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Plastic Shopping Bags; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles; Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Cell Phones","false","true","As an environmentally-committed retailer, Lowes offers a recycling center near store entrances to give consumers a free and easy way to properly dispose of rechargeable batteries, cell phones, CFLs and plastic shopping bags; materials that otherwise could be potentially harmful to the environment.  Look for the recycling center or ask a store associate for more details.","Call2Recycle","false","false","false","false"
"Lowe's","","135 Business Park Road","Defuniak Springs","","FL","32435","8509516060","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","30.6979123","-86.1203104","0.425209129669113","","false","false","","","false","false","false","false"
"Walmart Supercenter","","1226 Freeport Rd","De Funiak Springs","","FL","32433","8508923138","0","","https://www.walmart.com/","30.7045038","-86.1249929","0.815746570289578","","false","false","","","false","false","false","false"
"Walmart Tire and Lube Express","","1226 Freeport Rd","De Funiak Springs","","FL","32433","8508923138","0","","https://www.walmart.com/cp/ideas/8932632","30.7045038","-86.1249929","0.815746570289578","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","100 S 18th St","Defuniak Springs","Walton","FL","32435","8002758777","0","","https://www.usps.com/","30.7206","-86.1257","1.92849473395683","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","100 S 18th St","Defuniak Springs","Walton","FL","32435","0","0","","","30.7206","-86.1257","1.92849473395683","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","2834 N Highway 81","Ponce de Leon","Holmes","FL","32455","8002758777","0","","https://www.usps.com/","30.72783","-85.93831","11.3025066337333","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","USPS Discarded Lobby Mail Recycling Program","2834 N Highway 81","Ponce de Leon","Holmes","FL","32455","0","0","","","30.72783","-85.93831","11.3025066337333","Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","77 Breckyn Loop","Freeport","Walton","FL","32439","8002758777","0","","https://www.usps.com/","30.51109","-86.13232","12.5581470801427","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"Walton County Recycling Drop-Off Site - Red Bay Fire Station","","Rock Hill Rd & Hwy 81","Ponce De Leon","","FL","32455","8508928180","0","","https://www.co.walton.fl.us/224/Solid-Waste-Recycling","30.5896173","-85.9430751","12.9073573270942","","false","false","","","false","false","false","false"
